prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
192,p0192,"In a hydrogen discharge tube, removing the single outer electron leaves a bare positively charged nucleus. This nucleus is a single what? Answer:","In a hydrogen discharge tube, removing the single outer electron leaves a bare p",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,5.909609794616699,True,True
193,p0193,"In Cherenkov radiation detectors, the massless electromagnetic force carriers emitted by fast charged particles are collected by photomultipliers. What particles are collected? Answer:","In Cherenkov radiation detectors, the massless electromagnetic force carriers em",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.113222122192383,True,True
194,p0194,The nucleus of a hydrogen atom consists of a single positively charged particle. What is this particle? Answer:,The nucleus of a hydrogen atom consists of a single positively charged particle.,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,4.508973598480225,True,True
195,p0195,"In the Casimir effect, zero-point fluctuations of the massless electromagnetic field produce an attractive force between two uncharged plates. Which field's quanta are responsible? Answer:","In the Casimir effect, zero-point fluctuations of the massless electromagnetic f",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.034023284912109,True,True
196,p0196,Which particle in the nucleus is neutral? Answer:,Which particle in the nucleus is neutral? Answer:,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,4.731135845184326,True,True
197,p0197,"In nuclear fusion in the sun, deuterium nuclei each containing a neutral particle fuse together. What neutral particle is part of each deuterium? Answer:","In nuclear fusion in the sun, deuterium nuclei each containing a neutral particl",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,3.078082323074341,True,True
198,p0198,"In gamma-ray astronomy, detectors count discrete high-energy electromagnetic packets arriving from distant astrophysical sources. What are these packets? Answer:","In gamma-ray astronomy, detectors count discrete high-energy electromagnetic pac",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.5559005737304688,True,True
199,p0199,"In electron capture, a nucleus absorbs a negatively charged particle from its innermost orbital shell. What particle is absorbed? Answer:","In electron capture, a nucleus absorbs a negatively charged particle from its in",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,3.3922042846679688,True,True
200,p0200,"When a nucleus undergoes transmutation by gaining or losing positively charged particles, the element changes. What particles change? Answer:",When a nucleus undergoes transmutation by gaining or losing positively charged p,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,0.7890024185180664,True,True
201,p0201,Raman spectroscopy measures shifts in the energy of discrete electromagnetic packets scattered by molecular vibrations. What are these packets? Answer:,Raman spectroscopy measures shifts in the energy of discrete electromagnetic pac,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.676156044006348,True,True
202,p0202,"In neutron activation, bombarding a stable nucleus with a neutral particle makes it radioactive without changing the element. What particle is the projectile? Answer:","In neutron activation, bombarding a stable nucleus with a neutral particle makes",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,7.845130205154419,True,True
203,p0203,"Unlike the positively charged proton, which atomic particle carries charge −1? Answer:","Unlike the positively charged proton, which atomic particle carries charge −1? A",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,9.588088750839232,True,True
204,p0204,"In nuclear spallation, high-energy neutrons knock positively charged particles out of nuclei. What particles are knocked out? Answer:","In nuclear spallation, high-energy neutrons knock positively charged particles o",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,1.973730564117432,True,True
205,p0205,"Unlike the negatively charged beta particle (electron), which particle remains in the nucleus and has positive charge? Answer:","Unlike the negatively charged beta particle (electron), which particle remains i",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,-0.1468586921691894,False,False
206,p0206,"While neutrons add mass without charge, which nuclear particle adds both mass and positive charge to the nucleus? Answer:","While neutrons add mass without charge, which nuclear particle adds both mass an",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,4.655648708343506,True,True
207,p0207,"During beta-minus decay, a neutral nuclear particle converts to a proton, adjusting the proton-to-neutral ratio toward stability. What particle converts? Answer:","During beta-minus decay, a neutral nuclear particle converts to a proton, adjust",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.266707181930542,True,True
208,p0208,"In spontaneous emission, an excited atom releases a discrete electromagnetic energy packet at a random moment. What is released? Answer:","In spontaneous emission, an excited atom releases a discrete electromagnetic ene",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.3430843353271484,True,True
209,p0209,The shell model of the nucleus predicts magic numbers for both protons and neutral nuclear particles that confer extra stability. What are these neutral particles? Answer:,The shell model of the nucleus predicts magic numbers for both protons and neutr,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,8.282240867614746,True,True
210,p0210,"In the Weizsäcker mass formula, the asymmetry energy term penalises nuclei with unequal numbers of neutral particles and protons. What particles appear in this ratio? Answer:","In the Weizsäcker mass formula, the asymmetry energy term penalises nuclei with ",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,2.309441089630127,True,True
211,p0211,"During muon-catalysed fusion, muons bring positively charged particles close enough to fuse. What particles undergo fusion? Answer:","During muon-catalysed fusion, muons bring positively charged particles close eno",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,1.8798460960388184,True,True
212,p0212,"During stimulated Raman scattering, an incoming massless electromagnetic particle loses energy to a molecular vibration and emerges at lower frequency. What particle is involved? Answer:","During stimulated Raman scattering, an incoming massless electromagnetic particl",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.5123653411865234,True,True
213,p0213,"Unlike the neutron (electrically neutral and massive), which massless neutral particle carries electromagnetic radiation? Answer:","Unlike the neutron (electrically neutral and massive), which massless neutral pa",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,6.249190807342529,True,True
214,p0214,"Unlike the proton, which particle in the atom carries negative electric charge? Answer:","Unlike the proton, which particle in the atom carries negative electric charge? ",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,8.423474788665771,True,True
215,p0215,"In Rutherford's model, alpha particles scatter from concentrations of positive charge in the nucleus. These charges come from which particles? Answer:","In Rutherford's model, alpha particles scatter from concentrations of positive c",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.2801156044006348,True,True
216,p0216,"Unlike the electron (outside the nucleus and negatively charged), which neutral particle resides inside the nucleus? Answer:","Unlike the electron (outside the nucleus and negatively charged), which neutral ",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.428051948547363,True,True
217,p0217,"In nuclear engineering, understanding the ratio of neutral particles to protons in reactor fuel is critical for predicting isotope stability. What neutral particles? Answer:","In nuclear engineering, understanding the ratio of neutral particles to protons ",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,8.245020389556885,True,True
218,p0218,Which atomic particle has charge −1 and minimal mass compared to nuclear particles? Answer:,Which atomic particle has charge −1 and minimal mass compared to nuclear particl,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,5.690816521644592,True,True
219,p0219,"In quantum mechanics, atomic orbitals (s, p, d, f) describe probability distributions of negatively charged particles around the nucleus. Which particles occupy these orbitals? Answer:","In quantum mechanics, atomic orbitals (s, p, d, f) describe probability distribu",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,7.160469055175781,True,True
220,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral particles? Answer:,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,9.62127923965454,True,True
221,p0221,"Unlike the graviton (hypothetical, massless, but mediates gravity), which confirmed massless particle mediates electromagnetism? Answer:","Unlike the graviton (hypothetical, massless, but mediates gravity), which confir",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,7.76081371307373,True,True
222,p0222,"In pair production, a high-energy discrete electromagnetic packet converts into an electron-positron pair near a nucleus. What is this packet? Answer:","In pair production, a high-energy discrete electromagnetic packet converts into ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,1.0836920738220217,True,True
223,p0223,"Unlike the graviton (hypothetical, carries gravity), which confirmed massless particle carries electromagnetic energy? Answer:","Unlike the graviton (hypothetical, carries gravity), which confirmed massless pa",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,6.112358808517456,True,True
224,p0224,The photoelectric effect ejects negatively charged particles from a metal surface when light above a threshold frequency shines on it. What particles are ejected? Answer:,The photoelectric effect ejects negatively charged particles from a metal surfac,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,9.298062801361084,True,True
225,p0225,"In radiation therapy, high-energy discrete electromagnetic packets are directed at cancer cells to damage their DNA. What are these packets? Answer:","In radiation therapy, high-energy discrete electromagnetic packets are directed ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,-0.3262643814086914,False,False
226,p0226,The photon field in QED is the quantum field whose excitations are the massless mediating particles of electromagnetism. What particles are the excitations? Answer:,The photon field in QED is the quantum field whose excitations are the massless ,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.785674571990967,True,True
227,p0227,"In two-photon physics at colliders, two massless electromagnetic force carriers collide and produce particle pairs. What collide? Answer:","In two-photon physics at colliders, two massless electromagnetic force carriers ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,0.4806761741638183,True,False
228,p0228,Which massless particle carries a discrete packet of electromagnetic energy? Answer:,Which massless particle carries a discrete packet of electromagnetic energy? Ans,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.765594959259033,True,True
229,p0229,"Unlike the electron, which nuclear particle has positive charge? Answer:","Unlike the electron, which nuclear particle has positive charge? Answer:",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,2.192653179168701,True,True
230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral particle adds binding energy via the strong force without adding repulsion? Answer:","While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,10.83318543434143,True,True
231,p0231,What is the name of the discrete unit of light energy? Answer:,What is the name of the discrete unit of light energy? Answer:,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.151792526245117,True,True
232,p0232,Which positively charged constituent of the nucleus determines which element an atom belongs to? Answer:,Which positively charged constituent of the nucleus determines which element an ,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,1.1315488815307615,True,True
233,p0233,"In optical pumping, discrete electromagnetic packets are absorbed to transfer atoms into a specific quantum state. What is absorbed? Answer:","In optical pumping, discrete electromagnetic packets are absorbed to transfer at",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.76798677444458,True,True
234,p0234,Which particle carries electromagnetic energy proportional to its frequency? Answer:,Which particle carries electromagnetic energy proportional to its frequency? Ans,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,1.6020545959472656,True,True
235,p0235,"During bremsstrahlung, decelerating electrons emit massless electromagnetic force-carrying particles. What particles are emitted? Answer:","During bremsstrahlung, decelerating electrons emit massless electromagnetic forc",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.098583221435547,True,True
236,p0236,"In transistors, the gate voltage controls flow of negatively charged particles through the semiconductor channel. What particles flow? Answer:","In transistors, the gate voltage controls flow of negatively charged particles t",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,8.787749290466309,True,True
237,p0237,"In beta-minus decay, a neutron in the nucleus transforms into a positively charged particle while emitting an electron and antineutrino. What is this positively charged product? Answer:","In beta-minus decay, a neutron in the nucleus transforms into a positively charg",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.7187094688415527,True,True
238,p0238,"In proton exchange membrane fuel cells, positively charged nuclear particles migrate through the membrane from anode to cathode. What particles migrate? Answer:","In proton exchange membrane fuel cells, positively charged nuclear particles mig",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.4779930114746094,True,True
239,p0239,"Unlike photons (which are massless), which massive neutral particle is found inside atomic nuclei? Answer:","Unlike photons (which are massless), which massive neutral particle is found ins",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.950233221054077,True,True
240,p0240,"In Compton scattering, an X-ray interacts with an electron by exchanging a discrete electromagnetic energy packet. What is this packet? Answer:","In Compton scattering, an X-ray interacts with an electron by exchanging a discr",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.95566463470459,True,True
241,p0241,"In stellar nucleosynthesis, the sun fuses hydrogen nuclei; each hydrogen nucleus is a single positively charged particle. What is it? Answer:","In stellar nucleosynthesis, the sun fuses hydrogen nuclei; each hydrogen nucleus",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,5.75334358215332,True,True
242,p0242,"In Feynman diagrams, electromagnetic interactions between charges are shown as an exchange of a massless particle. What particle is exchanged? Answer:","In Feynman diagrams, electromagnetic interactions between charges are shown as a",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,5.683847427368164,True,True
243,p0243,Isotopes of an element have the same atomic number but different mass numbers because they differ in the count of neutral nuclear particles. What are these neutral particles? Answer:,Isotopes of an element have the same atomic number but different mass numbers be,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.39505672454834,True,True
244,p0244,Nuclear binding energy holds positively charged particles together in the nucleus against their mutual electrostatic repulsion. What are these particles? Answer:,Nuclear binding energy holds positively charged particles together in the nucleu,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,0.8017621040344238,True,True
245,p0245,"In pair production, a massless electromagnetic mediating particle converts into an electron and a positron near a nucleus. What is this massless particle? Answer:","In pair production, a massless electromagnetic mediating particle converts into ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.338449478149414,True,True
246,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutral nuclear particle. What is the neutral particle? Answer:","Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,8.044711709022522,True,True
247,p0247,Which massless particle mediates the electromagnetic force between charged particles? Answer:,Which massless particle mediates the electromagnetic force between charged parti,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,0.5027980804443359,True,True
248,p0248,"In free electron lasers, relativistic electrons emit coherent beams of massless electromagnetic mediating particles. What particles are in the beam? Answer:","In free electron lasers, relativistic electrons emit coherent beams of massless ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.611114501953125,True,True
249,p0249,"Unlike the massive W+ boson that mediates charged current weak interactions, which massless particle mediates electromagnetic energy transfer? Answer:","Unlike the massive W+ boson that mediates charged current weak interactions, whi",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.4756174087524414,True,True
250,p0250,The massless nature of the electromagnetic force carrier means electromagnetic fields can extend to astronomical distances. What is this carrier? Answer:,The massless nature of the electromagnetic force carrier means electromagnetic f,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,1.0698022842407229,True,True
251,p0251,"In optical parametric amplification, a strong pump beam of discrete electromagnetic packets amplifies a weaker signal beam. What are the force carriers? Answer:","In optical parametric amplification, a strong pump beam of discrete electromagne",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.601481437683105,True,True
252,p0252,Which uncharged nuclear particle is required in increasing numbers to maintain stability as nuclear charge grows? Answer:,Which uncharged nuclear particle is required in increasing numbers to maintain s,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,7.749737739562988,True,True
253,p0253,"In plasma physics, electromagnetic waves propagate through ionised gas via excitations of the massless electromagnetic field quantum. What are these quanta? Answer:","In plasma physics, electromagnetic waves propagate through ionised gas via excit",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,5.212177753448486,True,True
254,p0254,The belt of stability in nuclear physics describes the ratio of neutral particles to protons needed for a nucleus to be stable. What are these neutral particles? Answer:,The belt of stability in nuclear physics describes the ratio of neutral particle,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,6.817821502685547,True,True
255,p0255,"Einstein's explanation of the photoelectric effect proposed that light consists of discrete energy packets, each carrying energy hν. What are these packets? Answer:",Einstein's explanation of the photoelectric effect proposed that light consists ,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.601415634155273,True,True
256,p0256,"In optical tweezers, focused beams of discrete electromagnetic energy packets trap and manipulate tiny particles. What are the individual packets? Answer:","In optical tweezers, focused beams of discrete electromagnetic energy packets tr",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,3.809759140014648,True,True
257,p0257,Which subatomic particle resides in the nucleus and carries positive charge? Answer:,Which subatomic particle resides in the nucleus and carries positive charge? Ans,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,2.8003740310668945,True,True
258,p0258,Heavy atomic nuclei require a neutral particle alongside protons to counteract electromagnetic repulsion via the strong force. What is this neutral particle? Answer:,Heavy atomic nuclei require a neutral particle alongside protons to counteract e,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,6.104191303253174,True,True
259,p0259,"The nucleus contains protons and neutrons; outside the nucleus, which negatively charged particle orbits? Answer:","The nucleus contains protons and neutrons; outside the nucleus, which negatively",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,6.3321943283081055,True,True
260,p0260,"Unlike the neutral neutron, which atomic particle has a negative electric charge? Answer:","Unlike the neutral neutron, which atomic particle has a negative electric charge",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,4.623438119888306,True,True
261,p0261,"Unlike the strong force (mediated by gluons) or gravity (mediated by gravitons), the electromagnetic force is mediated by which massless particle? Answer:","Unlike the strong force (mediated by gluons) or gravity (mediated by gravitons),",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.959285736083984,True,True
262,p0262,Nuclear binding curves show that iron-56 is the most stable nucleus; its stability arises from an optimal ratio of protons and neutral particles. What neutral particles? Answer:,Nuclear binding curves show that iron-56 is the most stable nucleus; its stabili,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,9.064669609069824,True,True
263,p0263,Electrostatic induction redistributes negatively charged particles within a conductor when an external charge is brought nearby. What particles redistribute? Answer:,Electrostatic induction redistributes negatively charged particles within a cond,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,6.460530281066895,True,True
264,p0264,Which massless gauge boson is exchanged between charged particles to produce electromagnetic force? Answer:,Which massless gauge boson is exchanged between charged particles to produce ele,AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,-1.0760321617126465,False,False
265,p0265,"In the CNO cycle in massive stars, carbon catalyses the fusion of positively charged particles to form helium. What particles are fused? Answer:","In the CNO cycle in massive stars, carbon catalyses the fusion of positively cha",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,2.70571231842041,True,True
266,p0266,"During electrophoresis, negatively charged particles in molecules migrate toward the positive electrode under an applied voltage. Which particles drive this migration? Answer:","During electrophoresis, negatively charged particles in molecules migrate toward",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,3.530600547790528,True,True
267,p0267,"In inverse beta decay, an antineutrino interacts with a positively charged nuclear particle and converts it to a neutron. What was the starting particle? Answer:","In inverse beta decay, an antineutrino interacts with a positively charged nucle",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.060757160186768,True,True
268,p0268,"Unlike muons which decay in microseconds, which stable positively charged particle persists indefinitely in atomic nuclei? Answer:","Unlike muons which decay in microseconds, which stable positively charged partic",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.0537919998168945,True,True
269,p0269,"In QED, the coupling constant (fine structure constant α ≈ 1/137) describes how strongly charged particles interact by exchanging a massless particle. What particle? Answer:","In QED, the coupling constant (fine structure constant α ≈ 1/137) describes how ",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.883236408233643,True,True
270,p0270,"Unlike electrons (which orbit the nucleus and can be transferred in chemical reactions), which neutral particle stays inside the nucleus providing stability? Answer:",Unlike electrons (which orbit the nucleus and can be transferred in chemical rea,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,4.724963665008545,True,True
271,p0271,Which negatively charged particle is the basic unit of electric current in metals? Answer:,Which negatively charged particle is the basic unit of electric current in metal,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,7.8689422607421875,True,True
272,p0272,Lead-208 is doubly magic and highly stable due to specific shell-closure numbers of protons and neutral nuclear particles. What are the neutral particles? Answer:,Lead-208 is doubly magic and highly stable due to specific shell-closure numbers,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,6.323382139205933,True,True
273,p0273,Which nucleon is neither positively nor negatively charged? Answer:,Which nucleon is neither positively nor negatively charged? Answer:,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.5487380027771,True,True
274,p0274,Which particle in an atom carries negative electric charge? Answer:,Which particle in an atom carries negative electric charge? Answer:,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,4.075558662414551,True,True
275,p0275,"In spallation neutron sources, high-energy protons bombard a heavy target to produce beams of neutral particles used for stability studies. What particles are produced? Answer:","In spallation neutron sources, high-energy protons bombard a heavy target to pro",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,7.683419704437256,True,True
276,p0276,Which nuclear particle carries a single unit of positive charge? Answer:,Which nuclear particle carries a single unit of positive charge? Answer:,AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,3.8170242309570312,True,True
277,p0277,"In nuclear magnetic resonance of deuterium, the neutral particle in the deuterium nucleus contributes to the nuclear spin signal. What particle is this? Answer:","In nuclear magnetic resonance of deuterium, the neutral particle in the deuteriu",AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,1.2731647491455078,True,True
278,p0278,"In Hawking radiation (theoretical), black holes emit massless electromagnetic force carriers among other particles due to quantum vacuum effects. What massless carriers are emitted? Answer:","In Hawking radiation (theoretical), black holes emit massless electromagnetic fo",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,4.283043384552002,True,True
279,p0279,"In optical parametric oscillators, energy is transferred from a pump beam of massless electromagnetic particles to two lower-frequency beams. What particles carry the energy? Answer:","In optical parametric oscillators, energy is transferred from a pump beam of mas",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,2.5260915756225586,True,True
280,p0280,"In nuclear gamma decay, the nucleus releases a very high-energy discrete electromagnetic packet. What is this general type of particle? Answer:","In nuclear gamma decay, the nucleus releases a very high-energy discrete electro",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,0.732785701751709,True,True
281,p0281,"While the electron can be shared in covalent bonds, which positively charged nuclear particle stays in the nucleus in normal chemistry? Answer:","While the electron can be shared in covalent bonds, which positively charged nuc",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,0.5757222175598145,True,True
282,p0282,"During reduction in electrochemistry, a substance gains negatively charged particles at the cathode. What particles are gained? Answer:","During reduction in electrochemistry, a substance gains negatively charged parti",AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,7.370804786682129,True,True
283,p0283,Technetium has no stable isotopes because no neutron-to-proton ratio provides stability at its atomic number. What neutral particles are varied to search for stability? Answer:,Technetium has no stable isotopes because no neutron-to-proton ratio provides st,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,5.471080780029297,True,True
284,p0284,"Rutherford's gold foil experiment revealed a small, dense, positively charged nucleus. This positive charge comes from which particle? Answer:","Rutherford's gold foil experiment revealed a small, dense, positively charged nu",AUX,auxiliary,?,,,,,,,,proton,neutron,,,,,,,,False,False,False,False,False,True,,True,4.683795690536499,True,True
285,p0285,The liquid drop model of the nucleus includes a Coulomb repulsion term and a symmetry term; the neutral particles reduce the net Coulomb cost. What neutral particles? Answer:,The liquid drop model of the nucleus includes a Coulomb repulsion term and a sym,AUX,auxiliary,?,,,,,,,,neutron,proton,,,,,,,,False,False,False,False,False,True,,True,6.834744453430176,True,True
286,p0286,"In the electroweak unification, below the symmetry-breaking scale, only the electromagnetic mediator remains massless. What is it? Answer:","In the electroweak unification, below the symmetry-breaking scale, only the elec",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,5.738072872161865,True,True
287,p0287,Which subatomic particle has a charge of −1 elementary units? Answer:,Which subatomic particle has a charge of −1 elementary units? Answer:,AUX,auxiliary,?,,,,,,,,electron,proton,,,,,,,,False,False,False,False,False,True,,True,6.181854724884033,True,True
288,p0288,"Unlike the phonon (a vibration quantum in a solid), which massless particle carries electromagnetic energy through a vacuum? Answer:","Unlike the phonon (a vibration quantum in a solid), which massless particle carr",AUX,auxiliary,?,,,,,,,,photon,electron,,,,,,,,False,False,False,False,False,True,,True,6.139462947845459,True,True
