feature_id,layer,ranking_metric,rank,metric_value,community,role_label,prompt_idx,prompt_id,prompt_short,level,group_id,cue_label,latent_state_target,correct_answer,is_anchor,is_kw_variant,is_auxiliary,baseline_sign_diff,sign_correct
L25_F149731,25,abs_effect_size,3,4.9375,,,148,p0148,"Which particle, when exchanged between two charges, gives rise to the electromag",AUX,?,,,photon,False,False,False,-0.7653512954711914,False
L25_F149731,25,abs_effect_size,4,4.34375,,,91,p0091,"In quantum optics, entangled pairs of discrete electromagnetic energy packets ar",AUX,?,,,photon,False,False,False,3.4084205627441406,True
L25_F149731,25,abs_effect_size,5,4.3125,,,166,p0166,"In beta-plus decay, a proton converts to a neutral nuclear particle, increasing ",AUX,?,,,neutron,False,False,False,5.2216644287109375,True
L25_F149731,25,abs_effect_size,6,4.21875,,,301,p0301,"Which nuclear particle, when present in the right number relative to protons, pr",AUX,?,,,neutron,False,False,False,6.355813980102539,True
L25_F149731,25,abs_effect_size,7,4.09375,,,225,p0225,"In radiation therapy, high-energy discrete electromagnetic packets are directed ",AUX,?,,,photon,False,False,False,-0.3262643814086914,False
L25_F149731,25,abs_effect_size,8,4.03125,,,270,p0270,Unlike electrons (which orbit the nucleus and can be transferred in chemical rea,AUX,?,,,neutron,False,False,False,4.724963665008545,True
L25_F149731,25,abs_effect_size,9,3.96875,,,413,p0413,What is the quantum of the electromagnetic field called? Answer:,AUX,?,,,photon,False,False,False,6.356540679931641,True
L25_F149731,25,abs_effect_size,10,3.90625,,,375,p0375,"In a photodiode, each discrete electromagnetic packet absorbed in the depletion ",AUX,?,,,photon,False,False,False,4.001216888427734,True
L25_F15948,25,abs_effect_size,1,5.25,0.0,α-attr,398,p0398,"In the valley of stability, nuclei with too many neutral particles relative to p",AUX,?,,,neutron,False,False,False,7.341538429260254,True
L25_F15948,25,abs_effect_size,2,5.1875,0.0,α-attr,50,p0050,"While adding a proton would change the element entirely, adding which neutral nu",AUX,?,,,neutron,False,False,False,11.935192227363586,True
L25_F15948,25,abs_effect_size,3,5.0,0.0,α-attr,148,p0148,"Which particle, when exchanged between two charges, gives rise to the electromag",AUX,?,,,photon,False,False,False,-0.7653512954711914,False
L25_F15948,25,abs_effect_size,4,4.40625,0.0,α-attr,91,p0091,"In quantum optics, entangled pairs of discrete electromagnetic energy packets ar",AUX,?,,,photon,False,False,False,3.4084205627441406,True
L25_F15948,25,abs_effect_size,5,4.25,0.0,α-attr,270,p0270,Unlike electrons (which orbit the nucleus and can be transferred in chemical rea,AUX,?,,,neutron,False,False,False,4.724963665008545,True
L25_F15948,25,abs_effect_size,6,4.1875,0.0,α-attr,166,p0166,"In beta-plus decay, a proton converts to a neutral nuclear particle, increasing ",AUX,?,,,neutron,False,False,False,5.2216644287109375,True
L25_F15948,25,abs_effect_size,7,4.15625,0.0,α-attr,301,p0301,"Which nuclear particle, when present in the right number relative to protons, pr",AUX,?,,,neutron,False,False,False,6.355813980102539,True
L25_F15948,25,abs_effect_size,8,4.15625,0.0,α-attr,413,p0413,What is the quantum of the electromagnetic field called? Answer:,AUX,?,,,photon,False,False,False,6.356540679931641,True
L25_F15948,25,abs_effect_size,9,3.96875,0.0,α-attr,225,p0225,"In radiation therapy, high-energy discrete electromagnetic packets are directed ",AUX,?,,,photon,False,False,False,-0.3262643814086914,False
L25_F15948,25,abs_effect_size,10,3.9375,0.0,α-attr,375,p0375,"In a photodiode, each discrete electromagnetic packet absorbed in the depletion ",AUX,?,,,photon,False,False,False,4.001216888427734,True
L10_F116205,10,effect_size,1,4.078125,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L10_F116205,10,effect_size,2,1.6875,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L10_F116205,10,effect_size,3,1.4375,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L10_F116205,10,effect_size,4,1.25,,,81,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,?,,,neutron,False,False,False,9.97156047821045,True
L10_F116205,10,effect_size,5,1.0,,,18,p0018,Which uncharged nuclear constituent mediates the strong force to hold protons to,AUX,?,,,neutron,False,False,False,5.65110445022583,True
L10_F116205,10,effect_size,6,1.0,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L10_F116205,10,effect_size,7,0.875,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L10_F116205,10,effect_size,8,0.828125,,,281,p0281,"While the electron can be shared in covalent bonds, which positively charged nuc",AUX,?,,,proton,False,False,False,0.5757222175598145,True
L10_F116205,10,effect_size,9,0.8125,,,46,p0046,Which uncharged particle makes up atomic nuclei alongside protons? Answer:,AUX,?,,,neutron,False,False,False,10.304442882537842,True
L10_F116205,10,effect_size,10,0.8125,,,230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,?,,,neutron,False,False,False,10.83318543434143,True
L10_F41460,10,effect_size,1,4.015625,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L10_F41460,10,effect_size,2,1.8125,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L10_F41460,10,effect_size,3,1.46875,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L10_F41460,10,effect_size,4,1.375,,,81,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,?,,,neutron,False,False,False,9.97156047821045,True
L10_F41460,10,effect_size,5,1.125,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L10_F41460,10,effect_size,6,1.125,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L10_F41460,10,effect_size,7,1.0625,,,230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,?,,,neutron,False,False,False,10.83318543434143,True
L10_F41460,10,effect_size,8,1.0,,,114,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,?,,,neutron,False,False,False,11.32456636428833,True
L10_F41460,10,effect_size,9,0.875,,,46,p0046,Which uncharged particle makes up atomic nuclei alongside protons? Answer:,AUX,?,,,neutron,False,False,False,10.304442882537842,True
L10_F41460,10,effect_size,10,0.84375,,,177,p0177,"In absorption spectroscopy, atoms or molecules remove specific discrete electrom",AUX,?,,,photon,False,False,False,2.114299774169922,True
L10_F56424,10,effect_size,1,4.203125,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L10_F56424,10,effect_size,2,1.8125,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L10_F56424,10,effect_size,3,1.375,,,81,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,?,,,neutron,False,False,False,9.97156047821045,True
L10_F56424,10,effect_size,4,1.3125,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L10_F56424,10,effect_size,5,1.125,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L10_F56424,10,effect_size,6,1.125,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L10_F56424,10,effect_size,7,1.0625,,,230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,?,,,neutron,False,False,False,10.83318543434143,True
L10_F56424,10,effect_size,8,0.9375,,,18,p0018,Which uncharged nuclear constituent mediates the strong force to hold protons to,AUX,?,,,neutron,False,False,False,5.65110445022583,True
L10_F56424,10,effect_size,9,0.9375,,,114,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,?,,,neutron,False,False,False,11.32456636428833,True
L10_F56424,10,effect_size,10,0.875,,,50,p0050,"While adding a proton would change the element entirely, adding which neutral nu",AUX,?,,,neutron,False,False,False,11.935192227363586,True
L10_F72085,10,effect_size,1,4.234375,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L10_F72085,10,effect_size,2,1.8125,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L10_F72085,10,effect_size,3,1.40625,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L10_F72085,10,effect_size,4,1.25,,,81,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,?,,,neutron,False,False,False,9.97156047821045,True
L10_F72085,10,effect_size,5,1.125,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L10_F72085,10,effect_size,6,1.0625,,,114,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,?,,,neutron,False,False,False,11.32456636428833,True
L10_F72085,10,effect_size,7,1.0625,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L10_F72085,10,effect_size,8,1.0,,,230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,?,,,neutron,False,False,False,10.83318543434143,True
L10_F72085,10,effect_size,9,0.921875,,,281,p0281,"While the electron can be shared in covalent bonds, which positively charged nuc",AUX,?,,,proton,False,False,False,0.5757222175598145,True
L10_F72085,10,effect_size,10,0.875,,,46,p0046,Which uncharged particle makes up atomic nuclei alongside protons? Answer:,AUX,?,,,neutron,False,False,False,10.304442882537842,True
L10_F9316,10,effect_size,1,4.328125,,,141,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,?,,,electron,False,False,False,3.4111814498901367,True
L10_F9316,10,effect_size,2,1.6875,,,434,p0434,"Unlike protons (which repel each other via the electromagnetic force), which neu",AUX,?,,,neutron,False,False,False,12.184636116027832,True
L10_F9316,10,effect_size,3,1.40625,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L10_F9316,10,effect_size,4,1.25,,,81,p0081,"Unlike protons that repel each other electromagnetically, which neutral nuclear ",AUX,?,,,neutron,False,False,False,9.97156047821045,True
L10_F9316,10,effect_size,5,1.0625,,,230,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,?,,,neutron,False,False,False,10.83318543434143,True
L10_F9316,10,effect_size,6,1.0,,,367,p0367,Protons and which neutral nuclear particle together are collectively called nucl,AUX,?,,,neutron,False,False,False,6.942437171936035,True
L10_F9316,10,effect_size,7,1.0,,,422,p0422,"Unlike protons (which cannot be added without changing the element), which neutr",AUX,?,,,neutron,False,False,False,11.907681941986084,True
L10_F9316,10,effect_size,8,0.96875,,,177,p0177,"In absorption spectroscopy, atoms or molecules remove specific discrete electrom",AUX,?,,,photon,False,False,False,2.114299774169922,True
L10_F9316,10,effect_size,9,0.9375,,,18,p0018,Which uncharged nuclear constituent mediates the strong force to hold protons to,AUX,?,,,neutron,False,False,False,5.65110445022583,True
L10_F9316,10,effect_size,10,0.9375,,,114,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,?,,,neutron,False,False,False,11.32456636428833,True
L11_F134274,11,effect_size,1,3.21875,,,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L11_F134274,11,effect_size,2,2.625,,,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L11_F134274,11,effect_size,3,2.46875,,,12,p0012,The mass number of a nucleus equals the total count of its protons plus its neut,AUX,?,,,neutron,False,False,False,7.734220504760742,True
L11_F134274,11,effect_size,4,2.40625,,,190,p0190,Carbon-12's stability comes partly from equal numbers of protons and neutral nuc,AUX,?,,,neutron,False,False,False,7.0172271728515625,True
L11_F134274,11,effect_size,5,2.3125,,,170,p0170,The nuclear strong force acts equally between protons and the neutral particles ,AUX,?,,,neutron,False,False,False,6.037257194519043,True
L11_F134274,11,effect_size,6,2.25,,,186,p0186,"Unlike the electron, which massless particle is emitted when an atom undergoes a",AUX,?,,,photon,False,False,False,2.118959426879883,True
L11_F134274,11,effect_size,7,2.0,,,80,p0080,"While protons cause electromagnetic repulsion in the nucleus, which neutral part",AUX,?,,,neutron,False,False,False,8.256889343261719,True
L11_F134274,11,effect_size,8,1.875,,,349,p0349,Which particle in the nucleus provides stability by mediating the strong nuclear,AUX,?,,,neutron,False,False,False,4.432452201843262,True
L11_F134274,11,effect_size,9,1.875,,,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
L11_F134274,11,effect_size,10,1.59375,,,444,p0444,Electricity flows through copper wire because negatively charged particles drift,AUX,?,,,electron,False,False,False,6.7492876052856445,True
L11_F9723,11,effect_size,1,3.09375,,,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L11_F9723,11,effect_size,2,2.625,,,142,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,?,,,neutron,False,False,False,8.174721240997314,True
L11_F9723,11,effect_size,3,2.40625,,,12,p0012,The mass number of a nucleus equals the total count of its protons plus its neut,AUX,?,,,neutron,False,False,False,7.734220504760742,True
L11_F9723,11,effect_size,4,2.28125,,,186,p0186,"Unlike the electron, which massless particle is emitted when an atom undergoes a",AUX,?,,,photon,False,False,False,2.118959426879883,True
L11_F9723,11,effect_size,5,2.21875,,,190,p0190,Carbon-12's stability comes partly from equal numbers of protons and neutral nuc,AUX,?,,,neutron,False,False,False,7.0172271728515625,True
L11_F9723,11,effect_size,6,2.125,,,170,p0170,The nuclear strong force acts equally between protons and the neutral particles ,AUX,?,,,neutron,False,False,False,6.037257194519043,True
L11_F9723,11,effect_size,7,2.0,,,80,p0080,"While protons cause electromagnetic repulsion in the nucleus, which neutral part",AUX,?,,,neutron,False,False,False,8.256889343261719,True
L11_F9723,11,effect_size,8,1.8125,,,406,p0406,"Deuterium, the heavy isotope of hydrogen, contains one proton and one neutral nu",AUX,?,,,neutron,False,False,False,8.731446027755737,True
L11_F9723,11,effect_size,9,1.78125,,,349,p0349,Which particle in the nucleus provides stability by mediating the strong nuclear,AUX,?,,,neutron,False,False,False,4.432452201843262,True
L11_F9723,11,effect_size,10,1.703125,,,40,p0040,"Unlike the muon (a lepton), which stable, positively charged baryon constitutes ",AUX,?,,,proton,False,False,False,-0.431004524230957,False
L12_F100195,12,effect_size,1,3.8125,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L12_F100195,12,effect_size,2,2.96875,,,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L12_F100195,12,effect_size,3,2.90625,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L12_F100195,12,effect_size,4,2.375,,,291,p0291,"Radio antennas emit electromagnetic radiation; at the quantum level, the energy ",AUX,?,,,photon,False,False,False,4.377542018890381,True
L12_F100195,12,effect_size,5,2.1875,,,343,p0343,Which constituent of atomic nuclei carries no electric charge? Answer:,AUX,?,,,neutron,False,False,False,6.5862767696380615,True
L12_F100195,12,effect_size,6,1.96875,,,358,p0358,"In Doppler laser cooling, discrete electromagnetic packets carry momentum that s",AUX,?,,,photon,False,False,False,3.232701301574707,True
L12_F100195,12,effect_size,7,1.9375,,,228,p0228,Which massless particle carries a discrete packet of electromagnetic energy? Ans,AUX,?,,,photon,False,False,False,3.765594959259033,True
L12_F100195,12,effect_size,8,1.9375,,,432,p0432,Which fundamental particle is the carrier of both light and electromagnetic radi,AUX,?,,,photon,False,False,False,2.0639381408691406,True
L12_F100195,12,effect_size,9,1.8125,,,240,p0240,"In Compton scattering, an X-ray interacts with an electron by exchanging a discr",AUX,?,,,photon,False,False,False,4.95566463470459,True
L12_F100195,12,effect_size,10,1.75,,,202,p0202,"In neutron activation, bombarding a stable nucleus with a neutral particle makes",AUX,?,,,neutron,False,False,False,7.845130205154419,True
L12_F159359,12,effect_size,1,3.9375,4.0,α-attr,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L12_F159359,12,effect_size,2,3.0625,4.0,α-attr,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L12_F159359,12,effect_size,3,2.90625,4.0,α-attr,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L12_F159359,12,effect_size,4,2.3125,4.0,α-attr,291,p0291,"Radio antennas emit electromagnetic radiation; at the quantum level, the energy ",AUX,?,,,photon,False,False,False,4.377542018890381,True
L12_F159359,12,effect_size,5,2.15625,4.0,α-attr,358,p0358,"In Doppler laser cooling, discrete electromagnetic packets carry momentum that s",AUX,?,,,photon,False,False,False,3.232701301574707,True
L12_F159359,12,effect_size,6,1.875,4.0,α-attr,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L12_F159359,12,effect_size,7,1.8125,4.0,α-attr,228,p0228,Which massless particle carries a discrete packet of electromagnetic energy? Ans,AUX,?,,,photon,False,False,False,3.765594959259033,True
L12_F159359,12,effect_size,8,1.8125,4.0,α-attr,240,p0240,"In Compton scattering, an X-ray interacts with an electron by exchanging a discr",AUX,?,,,photon,False,False,False,4.95566463470459,True
L12_F159359,12,effect_size,9,1.75,4.0,α-attr,202,p0202,"In neutron activation, bombarding a stable nucleus with a neutral particle makes",AUX,?,,,neutron,False,False,False,7.845130205154419,True
L12_F159359,12,effect_size,10,1.71875,4.0,α-attr,247,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,?,,,photon,False,False,False,0.5027980804443359,True
L12_F50000,12,effect_size,1,3.6875,3.0,α-attr,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L12_F50000,12,effect_size,2,2.78125,3.0,α-attr,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L12_F50000,12,effect_size,3,2.75,3.0,α-attr,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L12_F50000,12,effect_size,4,2.25,3.0,α-attr,291,p0291,"Radio antennas emit electromagnetic radiation; at the quantum level, the energy ",AUX,?,,,photon,False,False,False,4.377542018890381,True
L12_F50000,12,effect_size,5,1.9375,3.0,α-attr,343,p0343,Which constituent of atomic nuclei carries no electric charge? Answer:,AUX,?,,,neutron,False,False,False,6.5862767696380615,True
L12_F50000,12,effect_size,6,1.9375,3.0,α-attr,432,p0432,Which fundamental particle is the carrier of both light and electromagnetic radi,AUX,?,,,photon,False,False,False,2.0639381408691406,True
L12_F50000,12,effect_size,7,1.8125,3.0,α-attr,228,p0228,Which massless particle carries a discrete packet of electromagnetic energy? Ans,AUX,?,,,photon,False,False,False,3.765594959259033,True
L12_F50000,12,effect_size,8,1.78125,3.0,α-attr,358,p0358,"In Doppler laser cooling, discrete electromagnetic packets carry momentum that s",AUX,?,,,photon,False,False,False,3.232701301574707,True
L12_F50000,12,effect_size,9,1.75,3.0,α-attr,41,p0041,Which atomic particle orbits the nucleus and is negatively charged? Answer:,AUX,?,,,electron,False,False,False,5.4742701053619385,True
L12_F50000,12,effect_size,10,1.625,3.0,α-attr,202,p0202,"In neutron activation, bombarding a stable nucleus with a neutral particle makes",AUX,?,,,neutron,False,False,False,7.845130205154419,True
L13_F132297,13,effect_size,1,2.59375,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L13_F132297,13,effect_size,2,1.765625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L13_F132297,13,effect_size,3,1.53125,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L13_F132297,13,effect_size,4,1.4375,,,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L13_F132297,13,effect_size,5,1.375,,,363,p0363,"In cold neutron facilities, very slow neutral particles probe the structure of s",AUX,?,,,neutron,False,False,False,7.908930778503418,True
L13_F132297,13,effect_size,6,1.21875,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L13_F132297,13,effect_size,7,1.1875,,,445,p0445,"In an oscilloscope's cathode ray tube, a beam of negatively charged particles is",AUX,?,,,electron,False,False,False,7.270944595336914,True
L13_F132297,13,effect_size,8,1.125,,,159,p0159,"In stimulated emission, an incoming discrete electromagnetic packet triggers an ",AUX,?,,,photon,False,False,False,3.316478729248047,True
L13_F132297,13,effect_size,9,1.125,,,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L13_F132297,13,effect_size,10,1.0625,,,35,p0035,"In quantum key distribution, single discrete electromagnetic packets carry quant",AUX,?,,,photon,False,False,False,1.570777416229248,True
L13_F13278,13,effect_size,1,2.59375,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L13_F13278,13,effect_size,2,1.890625,,,23,p0023,"Which particle, found in every nucleus, balances the negative charge of orbiting",AUX,?,,,proton,False,False,False,-0.6240963935852051,False
L13_F13278,13,effect_size,3,1.5,,,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L13_F13278,13,effect_size,4,1.46875,,,379,p0379,"In nuclear physics, two of these positively charged particles in a helium-4 nucl",AUX,?,,,proton,False,False,False,1.1406903266906738,True
L13_F13278,13,effect_size,5,1.25,,,363,p0363,"In cold neutron facilities, very slow neutral particles probe the structure of s",AUX,?,,,neutron,False,False,False,7.908930778503418,True
L13_F13278,13,effect_size,6,1.25,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L13_F13278,13,effect_size,7,1.125,,,401,p0401,"In nuclear physics, two types of particles make up the nucleus: protons carrying",AUX,?,,,neutron,False,False,False,11.254097938537598,True
L13_F13278,13,effect_size,8,1.0625,,,445,p0445,"In an oscilloscope's cathode ray tube, a beam of negatively charged particles is",AUX,?,,,electron,False,False,False,7.270944595336914,True
L13_F13278,13,effect_size,9,1.0,,,35,p0035,"In quantum key distribution, single discrete electromagnetic packets carry quant",AUX,?,,,photon,False,False,False,1.570777416229248,True
L13_F13278,13,effect_size,10,1.0,,,147,p0147,"Unlike the charged W± bosons (which mediate charged current interactions), which",AUX,?,,,photon,False,False,False,5.208723545074463,True
L14_F18110,14,effect_size,1,3.1875,,,312,p0312,"In nuclear medicine, radioactive isotopes with too few neutral particles relativ",AUX,?,,,neutron,False,False,False,4.960377216339111,True
L14_F18110,14,effect_size,2,2.15625,,,243,p0243,Isotopes of an element have the same atomic number but different mass numbers be,AUX,?,,,neutron,False,False,False,5.39505672454834,True
L14_F18110,14,effect_size,3,2.0,,,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L14_F18110,14,effect_size,4,1.90625,,,45,p0045,"When a nucleus has too few neutral particles relative to protons, it undergoes p",AUX,?,,,neutron,False,False,False,5.502025127410889,True
L14_F18110,14,effect_size,5,1.90625,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L14_F18110,14,effect_size,6,1.8125,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L14_F18110,14,effect_size,7,1.625,,,316,p0316,The electromagnetic force has infinite range because its mediating particle is m,AUX,?,,,photon,False,False,False,1.1329727172851562,True
L14_F18110,14,effect_size,8,1.5625,,,61,p0061,Carbon-12 has six protons and six neutral nuclear particles in its nucleus. What,AUX,?,,,neutron,False,False,False,6.376859664916992,True
L14_F18110,14,effect_size,9,1.5625,,,398,p0398,"In the valley of stability, nuclei with too many neutral particles relative to p",AUX,?,,,neutron,False,False,False,7.341538429260254,True
L14_F18110,14,effect_size,10,1.5,,,90,p0090,"Unlike alpha particles (charge +2) and beta particles (charge −1), which nuclear",AUX,?,,,neutron,False,False,False,5.825218200683594,True
L15_F131368,15,effect_size,1,3.3125,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L15_F131368,15,effect_size,2,3.0625,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
L15_F131368,15,effect_size,3,3.046875,,,328,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,?,,,neutron,False,False,False,1.5706934928894043,True
L15_F131368,15,effect_size,4,2.40625,,,391,p0391,Which massless boson is the mediator of the electromagnetic interaction in the S,AUX,?,,,photon,False,False,False,3.2196531295776367,True
L15_F131368,15,effect_size,5,2.40625,,,443,p0443,Unlike the W and Z bosons (which give the weak force a short range due to their ,AUX,?,,,photon,False,False,False,5.592960834503174,True
L15_F131368,15,effect_size,6,2.03125,,,346,p0346,"Unlike the muon (a charged, massive lepton), which massless, chargeless boson ac",AUX,?,,,photon,False,False,False,4.823732376098633,True
L15_F131368,15,effect_size,7,2.0,,,417,p0417,The weak force is short-range due to the mass of its force carriers; in contrast,AUX,?,,,photon,False,False,False,4.077683448791504,True
L15_F131368,15,effect_size,8,1.9375,,,53,p0053,Which zero-mass particle is the force carrier of electromagnetism? Answer:,AUX,?,,,photon,False,False,False,0.4686808586120605,True
L15_F131368,15,effect_size,9,1.9375,,,123,p0123,"Unlike the W+ boson (charged weak force mediator with significant mass), which m",AUX,?,,,photon,False,False,False,6.073936462402344,True
L15_F131368,15,effect_size,10,1.90625,,,47,p0047,"Unlike the massive carriers of the weak force, which zero-mass carrier transmits",AUX,?,,,photon,False,False,False,4.064589500427246,True
L15_F142865,15,effect_size,1,3.3125,,,151,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,?,,,photon,False,False,False,5.048319339752197,True
L15_F142865,15,effect_size,2,3.171875,,,328,p0328,"Unlike the neutrino (which is very light and rarely interacts), which massive ne",AUX,?,,,neutron,False,False,False,1.5706934928894043,True
L15_F142865,15,effect_size,3,2.9375,,,292,p0292,Unlike dark matter candidates (hypothetical massive particles that feel gravity ,AUX,?,,,photon,False,False,False,5.826063871383667,True
