experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,feature_id,concept_index,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,12,22,[133148],1.0,0.96875,-0.03125,0.03125,0.0312499996875,False,graph,,True,L22_F133148,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,22,[93236],1.0,0.75,-0.25,0.25,0.2499999975,False,graph,,True,L22_F93236,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,23,[83556],1.0,0.59375,-0.40625,0.40625,0.4062499959375,False,graph,,True,L23_F83556,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,23,[71067],1.0,0.6875,-0.3125,0.3125,0.3124999968750001,False,graph,,True,L23_F71067,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,24,[60777],1.0,-0.3125,-1.3125,1.3125,1.3124999868750002,True,graph,,True,L24_F60777,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,24,[249],1.0,-0.625,-1.625,1.625,1.6249999837500002,True,graph,,True,L24_F249,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,24,[52031],1.0,-0.6875,-1.6875,1.6875,1.6874999831250004,True,graph,,True,L24_F52031,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,25,[71226],1.0,0.75,-0.25,0.25,0.2499999975,False,graph,,True,L25_F71226,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,25,[110282],1.0,0.625,-0.375,0.375,0.3749999962500001,False,graph,,True,L25_F110282,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,12,25,[106028],1.0,0.3125,-0.6875,0.6875,0.6874999931250001,False,graph,,True,L25_F106028,-1,"A nucleus emits a high-energy electron, with the atomic number increasing by 1 and the mass number u", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,10,[128064],1.0625,0.9375,-0.125,0.125,0.1176470577162629,False,graph,,True,L10_F128064,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,10,[35580],1.0625,0.9375,-0.125,0.125,0.1176470577162629,False,graph,,True,L10_F35580,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,10,[97799],1.0625,0.9375,-0.125,0.125,0.1176470577162629,False,graph,,True,L10_F97799,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,11,[151375],1.0625,0.875,-0.1875,0.1875,0.1764705865743945,False,graph,,True,L11_F151375,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,11,[35425],1.0625,0.875,-0.1875,0.1875,0.1764705865743945,False,graph,,True,L11_F35425,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,11,[114815],1.0625,0.8125,-0.25,0.25,0.2352941154325259,False,graph,,True,L11_F114815,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,12,[2451],1.0625,0.875,-0.1875,0.1875,0.1764705865743945,False,graph,,True,L12_F2451,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,13,[57499],1.0625,1.25,0.1875,0.1875,0.1764705865743945,False,graph,,True,L13_F57499,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,14,[24749],1.0625,0.625,-0.4375,0.4375,0.4117647020069205,False,graph,,True,L14_F24749,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,14,[140141],1.0625,0.75,-0.3125,0.3125,0.2941176442906575,False,graph,,True,L14_F140141,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,15,[15507],1.0625,1.0,-0.0625,0.0625,0.0588235288581314,False,graph,,True,L15_F15507,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,16,[46637],1.0625,0.4375,-0.625,0.625,0.588235288581315,False,graph,,True,L16_F46637,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,16,[82587],1.0625,0.5,-0.5625,0.5625,0.5294117597231834,False,graph,,True,L16_F82587,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,16,[14097],1.0625,0.5,-0.5625,0.5625,0.5294117597231834,False,graph,,True,L16_F14097,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,17,[6720],1.0625,0.625,-0.4375,0.4375,0.4117647020069205,False,graph,,True,L17_F6720,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,17,[153539],1.0625,0.5625,-0.5,0.5,0.4705882308650519,False,graph,,True,L17_F153539,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,18,[100148],1.0625,1.6875,0.625,0.625,0.588235288581315,False,graph,,True,L18_F100148,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,19,[94584],1.0625,1.5625,0.5,0.5,0.4705882308650519,False,graph,,True,L19_F94584,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,19,[44438],1.0625,1.5625,0.5,0.5,0.4705882308650519,False,graph,,True,L19_F44438,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,19,[130590],1.0625,1.5625,0.5,0.5,0.4705882308650519,False,graph,,True,L19_F130590,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,20,[74959],1.0625,1.0,-0.0625,0.0625,0.0588235288581314,False,graph,,True,L20_F74959,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,20,[93472],1.0625,0.9375,-0.125,0.125,0.1176470577162629,False,graph,,True,L20_F93472,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,21,[101234],1.0625,1.25,0.1875,0.1875,0.1764705865743945,False,graph,,True,L21_F101234,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,22,[110496],1.0625,0.1875,-0.875,0.875,0.823529404013841,False,graph,,True,L22_F110496,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,22,[133148],1.0625,0.375,-0.6875,0.6875,0.6470588174394465,False,graph,,True,L22_F133148,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,22,[93236],1.0625,0.1875,-0.875,0.875,0.823529404013841,False,graph,,True,L22_F93236,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,23,[83556],1.0625,0.5625,-0.5,0.5,0.4705882308650519,False,graph,,True,L23_F83556,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,23,[71067],1.0625,0.625,-0.4375,0.4375,0.4117647020069205,False,graph,,True,L23_F71067,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,24,[60777],1.0625,0.375,-0.6875,0.6875,0.6470588174394465,False,graph,,True,L24_F60777,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,24,[249],1.0625,0.125,-0.9375,0.9375,0.8823529328719725,False,graph,,True,L24_F249,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,24,[52031],1.0625,-0.0625,-1.125,1.125,1.0588235194463669,True,graph,,True,L24_F52031,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,25,[71226],1.0625,0.75,-0.3125,0.3125,0.2941176442906575,False,graph,,True,L25_F71226,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,25,[110282],1.0625,0.75,-0.3125,0.3125,0.2941176442906575,False,graph,,True,L25_F110282,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,13,25,[106028],1.0625,0.5625,-0.5,0.5,0.4705882308650519,False,graph,,True,L25_F106028,-1,"In a radioactive decay, the proton number increases by 1 while the nucleon number stays the same. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,10,[128064],2.0625,2.1875,0.125,0.125,0.060606060312213,False,graph,,True,L10_F128064,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,10,[35580],2.0625,2.1875,0.125,0.125,0.060606060312213,False,graph,,True,L10_F35580,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,10,[97799],2.0625,2.1875,0.125,0.125,0.060606060312213,False,graph,,True,L10_F97799,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,11,[151375],2.0625,2.0,-0.0625,0.0625,0.0303030301561065,False,graph,,True,L11_F151375,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,11,[35425],2.0625,1.9375,-0.125,0.125,0.060606060312213,False,graph,,True,L11_F35425,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,11,[114815],2.0625,1.9375,-0.125,0.125,0.060606060312213,False,graph,,True,L11_F114815,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,12,[2451],2.0625,2.21875,0.15625,0.15625,0.0757575753902663,False,graph,,True,L12_F2451,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,13,[57499],2.0625,2.0,-0.0625,0.0625,0.0303030301561065,False,graph,,True,L13_F57499,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,14,[24749],2.0625,1.75,-0.3125,0.3125,0.1515151507805326,False,graph,,True,L14_F24749,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,14,[140141],2.0625,1.75,-0.3125,0.3125,0.1515151507805326,False,graph,,True,L14_F140141,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,15,[15507],2.0625,2.1875,0.125,0.125,0.060606060312213,False,graph,,True,L15_F15507,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,16,[82587],2.0625,1.90625,-0.15625,0.15625,0.0757575753902663,False,graph,,True,L16_F82587,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,16,[46637],2.0625,1.84375,-0.21875,0.21875,0.1060606055463728,False,graph,,True,L16_F46637,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,16,[14097],2.0625,1.8125,-0.25,0.25,0.121212120624426,False,graph,,True,L16_F14097,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,17,[6720],2.0625,1.5625,-0.5,0.5,0.2424242412488521,False,graph,,True,L17_F6720,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,17,[153539],2.0625,1.5625,-0.5,0.5,0.2424242412488521,False,graph,,True,L17_F153539,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,18,[100148],2.0625,2.875,0.8125,0.8125,0.3939393920293847,False,graph,,True,L18_F100148,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,19,[44438],2.0625,2.125,0.0625,0.0625,0.0303030301561065,False,graph,,True,L19_F44438,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,19,[94584],2.0625,2.0625,0.0,0.0,0.0,False,graph,,True,L19_F94584,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,19,[130590],2.0625,2.125,0.0625,0.0625,0.0303030301561065,False,graph,,True,L19_F130590,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,20,[74959],2.0625,1.75,-0.3125,0.3125,0.1515151507805326,False,graph,,True,L20_F74959,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,20,[93472],2.0625,1.8125,-0.25,0.25,0.121212120624426,False,graph,,True,L20_F93472,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,21,[101234],2.0625,1.875,-0.1875,0.1875,0.0909090904683195,False,graph,,True,L21_F101234,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,22,[110496],2.0625,1.25,-0.8125,0.8125,0.3939393920293847,False,graph,,True,L22_F110496,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,22,[133148],2.0625,1.4375,-0.625,0.625,0.3030303015610652,False,graph,,True,L22_F133148,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,22,[93236],2.0625,1.375,-0.6875,0.6875,0.3333333317171717,False,graph,,True,L22_F93236,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,23,[83556],2.0625,1.0625,-1.0,1.0,0.4848484824977043,False,graph,,True,L23_F83556,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,23,[71067],2.0625,1.0,-1.0625,1.0625,0.5151515126538109,False,graph,,True,L23_F71067,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,24,[60777],2.0625,1.125,-0.9375,0.9375,0.4545454523415978,False,graph,,True,L24_F60777,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,24,[249],2.0625,1.0625,-1.0,1.0,0.4848484824977043,False,graph,,True,L24_F249,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,24,[52031],2.0625,1.0,-1.0625,1.0625,0.5151515126538109,False,graph,,True,L24_F52031,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,25,[71226],2.0625,1.4375,-0.625,0.625,0.3030303015610652,False,graph,,True,L25_F71226,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,25,[110282],2.0625,1.5,-0.5625,0.5625,0.2727272714049586,False,graph,,True,L25_F110282,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,14,25,[106028],2.0625,1.375,-0.6875,0.6875,0.3333333317171717,False,graph,,True,L25_F106028,-1,"A neutron inside the nucleus transforms into a proton, releasing an electron and an antineutrino. Is", beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,10,[128064],-0.375,-0.25,0.125,0.125,0.3333333244444447,False,graph,,True,L10_F128064,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,10,[35580],-0.375,-0.375,0.0,0.0,0.0,False,graph,,True,L10_F35580,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,10,[97799],-0.375,-0.375,0.0,0.0,0.0,False,graph,,True,L10_F97799,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,11,[151375],-0.375,-0.625,-0.25,0.25,0.6666666488888894,False,graph,,True,L11_F151375,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,11,[35425],-0.375,-0.6875,-0.3125,0.3125,0.8333333111111118,False,graph,,True,L11_F35425,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,11,[114815],-0.375,-0.75,-0.375,0.375,0.999999973333334,False,graph,,True,L11_F114815,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
ablation_zero,15,12,[2451],-0.375,-0.4375,-0.0625,0.0625,0.1666666622222223,False,graph,,True,L12_F2451,-1,The emitted particle has charge -1 and mass much smaller than a proton. Is the decay type alpha or b, beta, alpha,zero,physics_decay_type,train,4b,108,20260425-093125_physics_decay_type_train_n108,2026-04-25T09:31:25.069483,True,True
