experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
ablation_zero,33,19,[135640],-1.4375,-0.875,0.5625,0.5625,0.3913043451039698,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,20,"[89162, 145235, 115627]",-1.4375,-2.0625,-0.625,0.625,0.4347826056710775,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,21,"[45934, 23114]",-1.4375,-1.8125,-0.375,0.375,0.2608695634026465,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,22,"[41906, 78043, 156288, 99330]",-1.4375,-2.78125,-1.34375,1.34375,0.9347826021928168,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,23,"[70485, 23708, 90775, 5853, 61192, 83865, 92411, 40170]",-1.4375,-3.09375,-1.65625,1.65625,1.1521739050283557,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,24,"[60321, 118673, 119196]",-1.4375,-1.375,0.0625,0.0625,0.0434782605671077,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,33,25,"[43384, 19816, 90133, 9878]",-1.4375,-2.3125,-0.875,0.875,0.6086956479395086,False,graph,,True,"Le contraire de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,10,"[68612, 101190, 40520, 148569, 102028, 59805, 104215]",-4.40625,-4.0,0.40625,0.40625,0.0921985813510386,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,11,"[22932, 77813, 59878, 33438, 107358]",-4.40625,-4.65625,-0.25,0.25,0.0567375885237161,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,12,"[146578, 4447, 83869, 115685, 71563]",-4.40625,-4.5625,-0.15625,0.15625,0.0354609928273225,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,13,"[136136, 70603, 72758, 108154]",-4.40625,-4.125,0.28125,0.28125,0.0638297870891806,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,14,[41052],-4.40625,-4.75,-0.34375,0.34375,0.0780141842201096,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,15,"[27553, 39942, 125632]",-4.40625,-4.78125,-0.375,0.375,0.0851063827855741,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,16,[45664],-4.40625,-4.8125,-0.40625,0.40625,0.0921985813510386,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,17,[151157],-4.40625,-4.625,-0.21875,0.21875,0.0496453899582516,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,18,[152973],-4.40625,-3.75,0.65625,0.65625,0.1489361698747548,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,19,[135640],-4.40625,-3.875,0.53125,0.53125,0.1205673756128967,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,20,"[145235, 89162, 115627]",-4.40625,-4.375,0.03125,0.03125,0.0070921985654645,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,21,"[45934, 23114]",-4.40625,-4.5,-0.09375,0.09375,0.0212765956963935,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,22,"[41906, 78043, 156288, 99330]",-4.40625,-4.84375,-0.4375,0.4375,0.0992907799165032,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,23,"[70485, 5853, 83865, 92411, 23708, 90775, 40170, 61192]",-4.40625,-4.5625,-0.15625,0.15625,0.0354609928273225,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,24,"[119196, 60321, 118673]",-4.40625,-3.71875,0.6875,0.6875,0.1560283684402193,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,34,25,"[43384, 19816, 9878, 90133]",-4.40625,-4.8125,-0.40625,0.40625,0.0921985813510386,False,graph,,True,"L'antonyme de ""vide"" est", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,10,"[68612, 59805, 101190, 102028, 104215, 148569, 40520]",-5.03125,-5.375,-0.34375,0.34375,0.0683229812306624,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,11,"[22932, 59878, 77813, 107358, 33438]",-5.03125,-5.5,-0.46875,0.46875,0.093167701678176,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,12,"[4447, 146578, 83869, 115685, 71563]",-5.03125,-5.09375,-0.0625,0.0625,0.0124223602237568,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,13,"[136136, 70603, 72758, 108154]",-5.03125,-5.15625,-0.125,0.125,0.0248447204475136,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,14,[41052],-5.03125,-4.875,0.15625,0.15625,0.031055900559392,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,15,"[27553, 39942, 125632]",-5.03125,-5.0625,-0.03125,0.03125,0.0062111801118784,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,16,[45664],-5.03125,-5.34375,-0.3125,0.3125,0.062111801118784,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,17,[151157],-5.03125,-5.21875,-0.1875,0.1875,0.0372670806712704,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,18,[152973],-5.03125,-5.3125,-0.28125,0.28125,0.0559006210069056,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,19,[135640],-5.03125,-5.0,0.03125,0.03125,0.0062111801118784,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,20,"[145235, 89162, 115627]",-5.03125,-5.46875,-0.4375,0.4375,0.0869565215662976,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,21,"[45934, 23114]",-5.03125,-4.21875,0.8125,0.8125,0.1614906829088384,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,22,"[41906, 78043, 156288, 99330]",-5.03125,-3.71875,1.3125,1.3125,0.2608695646988928,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,23,"[90775, 5853, 70485, 23708, 40170, 61192, 83865, 92411]",-5.03125,-5.5625,-0.53125,0.53125,0.1055900619019327,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,24,"[60321, 118673, 119196]",-5.03125,-4.40625,0.625,0.625,0.124223602237568,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,35,25,"[43384, 90133, 19816, 9878]",-5.03125,-5.5625,-0.53125,0.53125,0.1055900619019327,False,graph,,True,"""vide"" est le contraire de", plein, vide,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,10,"[68612, 59805, 101190, 102028, 104215, 148569, 40520]",4.125,5.46875,1.34375,1.34375,0.3257575749678604,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,11,"[22932, 33438, 59878, 77813, 107358]",4.125,3.5625,-0.5625,0.5625,0.1363636360330578,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,12,"[4447, 83869, 146578, 115685, 71563]",4.125,2.75,-1.375,1.375,0.3333333325252525,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,13,"[136136, 70603, 72758, 108154]",4.125,4.375,0.25,0.25,0.0606060604591368,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,14,[41052],4.125,4.125,0.0,0.0,0.0,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,15,"[27553, 39942, 125632]",4.125,5.125,1.0,1.0,0.2424242418365473,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,16,[45664],4.125,4.875,0.75,0.75,0.1818181813774104,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,17,[151157],4.125,5.59375,1.46875,1.46875,0.3560606051974288,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,18,[152973],4.125,3.875,-0.25,0.25,0.0606060604591368,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,19,[135640],4.125,4.71875,0.59375,0.59375,0.1439393935904499,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,20,"[145235, 89162, 115627]",4.125,3.6875,-0.4375,0.4375,0.1060606058034894,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,21,"[45934, 23114]",4.125,3.65625,-0.46875,0.46875,0.1136363633608815,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,22,"[78043, 41906, 156288, 99330]",4.125,1.6875,-2.4375,2.4375,0.590909089476584,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,23,"[83865, 5853, 23708, 70485, 40170, 90775, 61192, 92411]",4.125,1.1875,-2.9375,2.9375,0.7121212103948577,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,24,"[60321, 119196, 118673]",4.125,3.9375,-0.1875,0.1875,0.0454545453443526,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,36,25,"[43384, 9878, 90133, 19816]",4.125,2.3125,-1.8125,1.8125,0.4393939383287419,False,graph,,True,"Le contraire de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,10,"[68612, 101190, 59805, 102028, 104215, 148569, 40520]",2.125,2.0,-0.125,0.125,0.0588235291349481,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,11,"[22932, 59878, 77813, 33438, 107358]",2.125,1.8125,-0.3125,0.3125,0.1470588228373702,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,12,"[4447, 146578, 83869, 115685, 71563]",2.125,1.75,-0.375,0.375,0.1764705874048443,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,13,"[136136, 70603, 72758, 108154]",2.125,2.625,0.5,0.5,0.2352941165397924,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,14,[41052],2.125,1.625,-0.5,0.5,0.2352941165397924,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,15,"[27553, 39942, 125632]",2.125,3.28125,1.15625,1.15625,0.5441176444982699,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,16,[45664],2.125,2.1875,0.0625,0.0625,0.029411764567474,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,17,[151157],2.125,2.875,0.75,0.75,0.3529411748096886,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,18,[152973],2.125,2.8125,0.6875,0.6875,0.3235294102422145,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,19,[135640],2.125,2.75,0.625,0.625,0.2941176456747405,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,20,"[145235, 89162, 115627]",2.125,1.625,-0.5,0.5,0.2352941165397924,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,21,"[45934, 23114]",2.125,1.25,-0.875,0.875,0.4117647039446367,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,22,"[41906, 78043, 156288, 99330]",2.125,0.0625,-2.0625,2.0625,0.9705882307266436,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,23,"[83865, 5853, 40170, 70485, 61192, 90775, 92411, 23708]",2.125,-0.25,-2.375,2.375,1.117647053564014,True,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,24,"[119196, 60321, 118673]",2.125,2.40625,0.28125,0.28125,0.1323529405536332,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,37,25,"[43384, 19816, 9878, 90133]",2.125,1.1875,-0.9375,0.9375,0.4411764685121107,False,graph,,True,"L'antonyme de ""haut"" est", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,10,"[68612, 59805, 101190, 102028, 104215, 148569, 40520]",4.6875,5.125,0.4375,0.4375,0.0933333331342222,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,11,"[22932, 59878, 77813, 107358, 33438]",4.6875,4.03125,-0.65625,0.65625,0.1399999997013333,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,12,"[83869, 4447, 146578, 115685, 71563]",4.6875,4.375,-0.3125,0.3125,0.0666666665244444,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,13,"[136136, 70603, 72758, 108154]",4.6875,4.53125,-0.15625,0.15625,0.0333333332622222,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,14,[41052],4.6875,5.0,0.3125,0.3125,0.0666666665244444,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,15,"[27553, 39942, 125632]",4.6875,4.53125,-0.15625,0.15625,0.0333333332622222,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,16,[45664],4.6875,3.53125,-1.15625,1.15625,0.2466666661404444,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,17,[151157],4.6875,4.3125,-0.375,0.375,0.0799999998293333,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,18,[152973],4.6875,4.1875,-0.5,0.5,0.1066666664391111,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,19,[135640],4.6875,4.28125,-0.40625,0.40625,0.0866666664817777,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,20,"[145235, 89162, 115627]",4.6875,4.53125,-0.15625,0.15625,0.0333333332622222,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,21,"[45934, 23114]",4.6875,4.5,-0.1875,0.1875,0.0399999999146666,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,22,"[41906, 78043, 156288, 99330]",4.6875,3.46875,-1.21875,1.21875,0.2599999994453333,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,23,"[5853, 90775, 70485, 92411, 23708, 40170, 61192, 83865]",4.6875,4.9375,0.25,0.25,0.0533333332195555,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,24,"[60321, 118673, 119196]",4.6875,3.875,-0.8125,0.8125,0.1733333329635555,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
ablation_zero,38,25,"[43384, 19816, 9878, 90133]",4.6875,5.15625,0.46875,0.46875,0.0999999997866666,False,graph,,True,"""haut"" est le contraire de", bas, haut,zero,,,,,,,,,,,,,,multilingual_circuits,train,4b,48,20260305-094855_multilingual_circuits_train_n48,2026-03-05T09:48:55.945765,False,True
