prompt_idx,layer,correct_answer,filter_property,wording_family,candidate_pool,score_electron,score_proton,score_neutron,score_photon,predicted_candidate,matches_correct
337,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
338,17,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
339,17,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
340,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
341,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
342,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
343,17,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
344,17,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
345,17,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
346,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
347,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
348,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
349,17,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
350,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
351,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
352,17,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
353,17,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
354,17,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
355,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
356,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
357,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
358,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
359,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
360,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
361,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
362,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
363,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
364,17,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
365,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
366,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
367,17,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
368,17,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
369,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
370,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
371,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
372,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
373,17,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
374,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
375,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
376,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
377,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
378,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
379,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
380,17,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
381,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
382,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
383,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
384,17,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
385,17,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
386,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
387,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
388,17,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
389,17,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
390,17,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
391,17,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
392,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
393,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
394,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
395,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
396,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
397,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
398,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
399,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
400,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
401,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
402,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
403,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
404,17,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
405,17,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
406,17,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
407,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
408,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
409,17,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
410,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
411,17,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
412,17,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
413,17,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
414,17,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
415,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
416,17,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
417,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
418,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
419,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
420,17,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
421,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
422,17,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
423,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
424,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
425,17,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
426,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
427,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
428,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
429,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
430,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
431,17,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
432,17,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
433,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
434,17,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
435,17,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
436,17,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
437,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
438,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
439,17,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
440,17,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
441,17,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
442,17,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
443,17,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
444,17,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
445,17,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
446,17,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
0,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
1,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
2,18,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
3,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
4,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
5,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
6,18,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
7,18,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
8,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
9,18,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
10,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
11,18,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
12,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
13,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
14,18,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
15,18,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
16,18,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
17,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
18,18,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
19,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
20,18,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
21,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
22,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
23,18,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
24,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
25,18,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
26,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
27,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
28,18,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
29,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
30,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
31,18,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
32,18,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
33,18,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
34,18,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
35,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
36,18,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
37,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
38,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
39,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
40,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
41,18,electron,negative_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
42,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
43,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
44,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
45,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
46,18,neutron,neutral_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
47,18,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
48,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
49,18,photon,em_quantum,F1_direct_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
50,18,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
51,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
52,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
53,18,photon,massless_em_mediator,F1_direct_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
54,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
55,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
56,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
57,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
58,18,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
59,18,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
60,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
61,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
62,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
63,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
64,18,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
65,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
66,18,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
67,18,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
68,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
69,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
70,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
71,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
72,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
73,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
74,18,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
75,18,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
76,18,neutron,nuclear_stability_provider,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
77,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
78,18,photon,em_quantum,F3_process_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
79,18,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
80,18,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
81,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
82,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
83,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
84,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
85,18,proton,positive_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
86,18,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
87,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
88,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
89,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
90,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
91,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
92,18,photon,massless_em_mediator,F3_process_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
93,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
94,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
95,18,neutron,nuclear_stability_provider,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
96,18,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
97,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
98,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
99,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
100,18,proton,positive_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
101,18,proton,positive_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
102,18,neutron,nuclear_stability_provider,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
103,18,proton,positive_charge_atomic,F1_direct_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
104,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
105,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
106,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
107,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
108,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
109,18,photon,massless_em_mediator,F2_contextual_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
110,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
111,18,electron,negative_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
112,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
113,18,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
114,18,neutron,neutral_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
115,18,photon,em_quantum,F2_contextual_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
116,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
117,18,electron,negative_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
118,18,electron,negative_charge_atomic,F4_contrast_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,True
119,18,neutron,neutral_charge_atomic,F3_process_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
120,18,neutron,neutral_charge_atomic,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
121,18,neutron,nuclear_stability_provider,F2_contextual_implicit,"electron,neutron,proton",0.0,0.0,0.0,0.0,electron,False
122,18,photon,em_quantum,F4_contrast_implicit,"electron,photon,proton",0.0,0.0,0.0,0.0,electron,False
123,18,photon,massless_em_mediator,F4_contrast_implicit,"electron,neutron,photon,proton",0.0,0.0,0.0,0.0,electron,False
