prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
224,L2-AR8-v05,"A nucleus undergoes a decay process. A doubly positively charged particle of mass 4, composed of 2 protons and 2 neutrons, is emitted. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A doubly positively charged particle of mas,2,relation_process,L2-AR8,L2-AR8,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons']",full_emitted_alpha_spec,,full_emitted_alpha_spec,alpha,alpha,beta,alpha_decay,easy,1,5,L2-AR8,,,False,False,False,False,False,True,combination,True,1.2601966857910156,True,True
225,L2-AR8-v06,A nucleus undergoes a decay process. The emitted particle is a 4-nucleon cluster (2p + 2n) with charge +2e. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is a 4-nucleon cluster,2,relation_process,L2-AR8,L2-AR8,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons']",full_emitted_alpha_spec,,full_emitted_alpha_spec,alpha,alpha,beta,alpha_decay,easy,1,6,L2-AR8,,,False,False,False,False,False,True,combination,True,1.4252090454101562,True,True
226,L2-AR8-v07,"A nucleus undergoes a decay process. The particle emitted: charge +2e, mass number 4, nucleon composition 2 protons + 2 neutrons. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The particle emitted: charge +2e, mass numb",2,relation_process,L2-AR8,L2-AR8,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons']",full_emitted_alpha_spec,,full_emitted_alpha_spec,alpha,alpha,beta,alpha_decay,easy,1,7,L2-AR8,,,False,False,False,False,False,True,combination,True,0.9615955352783204,True,True
227,L2-AR8-v08,"A nucleus undergoes a decay process. A +2e, mass-4 particle with 2 protons and 2 neutrons is released. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A +2e, mass-4 particle with 2 protons and 2",2,relation_process,L2-AR8,L2-AR8,,"['emitted_charge_plus2', 'emitted_mass4', 'emitted_2protons', 'emitted_2neutrons']",full_emitted_alpha_spec,,full_emitted_alpha_spec,alpha,alpha,beta,alpha_decay,easy,1,8,L2-AR8,,,False,False,False,False,False,True,combination,True,1.139726638793945,True,True
228,L2-BR1-v01,A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 greater and the same mass number as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 gr,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,1,L2-BR1,,,False,False,False,False,False,True,single,True,0.3879337310791015,True,False
229,L2-BR1-v02,"A nucleus undergoes a decay process. After the decay, Z increases by 1 and A remains unchanged. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After the decay, Z increases by 1 and A rem",2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,2,L2-BR1,,,False,False,False,False,False,True,single,True,0.7489938735961914,True,True
230,L2-BR1-v03,A nucleus undergoes a decay process. The product nucleus has one more proton than the parent but the same total nucleon count. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus has one more proton tha,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,3,L2-BR1,,,False,False,False,False,False,True,single,True,0.6293601989746094,True,True
231,L2-BR1-v04,A nucleus undergoes a decay process. The resulting nucleus is one element later in the periodic table but with identical mass number. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The resulting nucleus is one element later ,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,4,L2-BR1,,,False,False,False,False,False,True,single,True,-0.5207481384277344,False,False
232,L2-BR1-v05,A nucleus undergoes a decay process. The atomic number increases by 1 and the mass number stays the same. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The atomic number increases by 1 and the ma,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,5,L2-BR1,,,False,False,False,False,False,True,single,True,1.333144187927246,True,True
233,L2-BR1-v06,A nucleus undergoes a decay process. The decay shifts the element one place to the right in the periodic table while conserving mass number. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay shifts the element one place to t,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,6,L2-BR1,,,False,False,False,False,False,True,single,True,0.6579227447509766,True,True
234,L2-BR1-v07,A nucleus undergoes a decay process. The daughter has Z+1 and the same A as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter has Z+1 and the same A as the ,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,7,L2-BR1,,,False,False,False,False,False,True,single,True,1.081131935119629,True,True
235,L2-BR1-v08,"A nucleus undergoes a decay process. After this decay, the element advances by 1 position and the mass number is unchanged. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After this decay, the element advances by 1",2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,8,L2-BR1,,,False,False,False,False,False,True,single,True,0.0595226287841796,True,False
236,L2-BR1-v09,A nucleus undergoes a decay process. Z increases by 1; A is conserved. The daughter is one element higher in the periodic table. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Z increases by 1; A is conserved. The daugh,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,9,L2-BR1,,,False,False,False,False,False,True,single,True,0.965031623840332,True,True
237,L2-BR1-v10,A nucleus undergoes a decay process. The product nucleus has one more proton and the same number of nucleons as the original. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The product nucleus has one more proton and,2,relation_process,L2-BR1,L2-BR1,,"['daughter_z_plus1', 'daughter_a_unchanged']",z_plus1_a_unchanged,,z_plus1_a_unchanged,beta,beta,alpha,beta_decay,easy,2,10,L2-BR1,,,False,False,False,False,False,True,single,True,0.1328315734863281,True,False
238,L2-BR2-v01,A nucleus undergoes a decay process. A neutron inside the nucleus transforms into a proton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron inside the nucleus transforms int,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,1,L2-BR2,,,False,False,False,False,False,True,single,True,2.067875862121582,True,True
239,L2-BR2-v02,A nucleus undergoes a decay process. One neutron within the nucleus converts into a proton as part of this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. One neutron within the nucleus converts int,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,2,L2-BR2,,,False,False,False,False,False,True,single,True,2.08698844909668,True,True
240,L2-BR2-v03,A nucleus undergoes a decay process. The number of neutrons decreases by 1 and the number of protons increases by 1 during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The number of neutrons decreases by 1 and t,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,3,L2-BR2,,,False,False,False,False,False,True,single,True,0.6591043472290039,True,True
241,L2-BR2-v04,A nucleus undergoes a decay process. A neutron in the parent nucleus becomes a proton in the daughter nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron in the parent nucleus becomes a p,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,4,L2-BR2,,,False,False,False,False,False,True,single,True,2.003324508666992,True,True
242,L2-BR2-v05,A nucleus undergoes a decay process. One unit of neutron number is converted to one unit of proton number during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. One unit of neutron number is converted to ,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,5,L2-BR2,,,False,False,False,False,False,True,single,True,0.8136997222900391,True,True
243,L2-BR2-v06,A nucleus undergoes a decay process. A neutron changes into a proton within the nucleus during this process. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron changes into a proton within the ,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,6,L2-BR2,,,False,False,False,False,False,True,single,True,1.999251365661621,True,True
244,L2-BR2-v07,A nucleus undergoes a decay process. The decay involves a neutron converting into a proton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay involves a neutron converting int,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,7,L2-BR2,,,False,False,False,False,False,True,single,True,2.0860328674316406,True,True
245,L2-BR2-v08,A nucleus undergoes a decay process. One neutron undergoes a transformation into a proton inside the nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. One neutron undergoes a transformation into,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,8,L2-BR2,,,False,False,False,False,False,True,single,True,1.9927892684936523,True,True
246,L2-BR2-v09,A nucleus undergoes a decay process. The nucleus loses one neutron and gains one proton during this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The nucleus loses one neutron and gains one,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,9,L2-BR2,,,False,False,False,False,False,True,single,True,0.4744672775268554,True,False
247,L2-BR2-v10,A nucleus undergoes a decay process. A neutron-to-proton conversion occurs within the nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron-to-proton conversion occurs withi,2,relation_process,L2-BR2,L2-BR2,,[],neutron_to_proton,,neutron_to_proton,beta,beta,alpha,beta_decay,easy,2,10,L2-BR2,,,False,False,False,False,False,True,single,True,1.916086196899414,True,True
248,L2-BR3-v01,"A nucleus undergoes a decay process. A neutron transforms into a proton, and an antineutrino is emitted during this process. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A neutron transforms into a proton, and an ",2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,1,L2-BR3,,,False,False,False,False,False,True,combination,True,1.8301315307617188,True,True
249,L2-BR3-v02,A nucleus undergoes a decay process. The decay involves a neutron converting to a proton and the simultaneous emission of an antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay involves a neutron converting to ,2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,2,L2-BR3,,,False,False,False,False,False,True,combination,True,1.8404483795166016,True,True
250,L2-BR3-v03,"A nucleus undergoes a decay process. One neutron becomes a proton, producing an antineutrino among the decay products. Is the decay type alpha or beta?","A nucleus undergoes a decay process. One neutron becomes a proton, producing an ",2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,3,L2-BR3,,,False,False,False,False,False,True,combination,True,1.8263578414916992,True,True
251,L2-BR3-v04,A nucleus undergoes a decay process. The process converts a neutron into a proton while releasing an electron antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The process converts a neutron into a proto,2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,4,L2-BR3,,,False,False,False,False,False,True,combination,True,2.1123008728027344,True,True
252,L2-BR3-v05,"A nucleus undergoes a decay process. A neutron changes into a proton and, alongside the charged particle emitted, an antineutrino exits the nucleus. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A neutron changes into a proton and, alongs",2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,5,L2-BR3,,,False,False,False,False,False,True,combination,True,2.193659782409668,True,True
253,L2-BR3-v06,"A nucleus undergoes a decay process. A neutron-to-proton conversion occurs, accompanied by antineutrino emission. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A neutron-to-proton conversion occurs, acco",2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,6,L2-BR3,,,False,False,False,False,False,True,combination,True,1.7923192977905271,True,True
254,L2-BR3-v07,A nucleus undergoes a decay process. The neutron-to-proton process within the nucleus releases an antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The neutron-to-proton process within the nu,2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,7,L2-BR3,,,False,False,False,False,False,True,combination,True,1.261275291442871,True,True
255,L2-BR3-v08,"A nucleus undergoes a decay process. During this decay, a neutron becomes a proton and an antineutrino is produced. Is the decay type alpha or beta?","A nucleus undergoes a decay process. During this decay, a neutron becomes a prot",2,relation_process,L2-BR3,L2-BR3,,['antineutrino_emitted'],n_to_p_with_antineutrino,,n_to_p_with_antineutrino,beta,beta,alpha,beta_decay,easy,2,8,L2-BR3,,,False,False,False,False,False,True,combination,True,1.766305923461914,True,True
256,L2-BR4-v01,A nucleus undergoes a decay process. The emitted particle has charge −1e and the daughter nucleus has atomic number 1 greater than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and the,2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,1,L2-BR4,,,False,False,False,False,False,True,single,True,-0.0831279754638671,False,False
257,L2-BR4-v02,A nucleus undergoes a decay process. The emitted particle carries a single unit of negative charge and the product nucleus has Z increased by 1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries a single unit ,2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,2,L2-BR4,,,False,False,False,False,False,True,single,True,0.730158805847168,True,True
258,L2-BR4-v03,A nucleus undergoes a decay process. A negatively charged particle is emitted and the daughter element is one position to the right in the periodic table. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A negatively charged particle is emitted an,2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,3,L2-BR4,,,False,False,False,False,False,True,single,True,0.9925098419189452,True,True
259,L2-BR4-v04,A nucleus undergoes a decay process. The emitted particle has charge −1e and the number of protons in the nucleus increases by 1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and the,2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,4,L2-BR4,,,False,False,False,False,False,True,single,True,0.2100200653076172,True,False
260,L2-BR4-v05,"A nucleus undergoes a decay process. A −1e particle is emitted, and the daughter has Z+1. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A −1e particle is emitted, and the daughter",2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,5,L2-BR4,,,False,False,False,False,False,True,single,True,1.1652154922485352,True,True
261,L2-BR4-v06,"A nucleus undergoes a decay process. The emitted particle carries charge −1e, leaving a daughter nucleus with atomic number increased by 1. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle carries charge −1e, le",2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,6,L2-BR4,,,False,False,False,False,False,True,single,True,0.2499237060546875,True,False
262,L2-BR4-v07,"A nucleus undergoes a decay process. The decay releases a −1e particle, moving the element 1 place to the right. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The decay releases a −1e particle, moving t",2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,7,L2-BR4,,,False,False,False,False,False,True,single,True,1.8561944961547847,True,True
263,L2-BR4-v08,A nucleus undergoes a decay process. Charge −1e leaves the nucleus; the daughter has Z+1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Charge −1e leaves the nucleus; the daughter,2,relation_process,L2-BR4,L2-BR4,,"['emitted_charge_minus1', 'daughter_z_plus1']",charge_plus_z_change,,charge_plus_z_change,beta,beta,alpha,beta_decay,easy,2,8,L2-BR4,,,False,False,False,False,False,True,single,True,0.6095895767211914,True,True
264,L2-BR5-v01,A nucleus undergoes a decay process. The emitted particle has charge −1e and the daughter nucleus has the same mass number as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e and the,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,1,L2-BR5,,,False,False,False,False,False,True,single,True,-0.437286376953125,False,False
265,L2-BR5-v02,A nucleus undergoes a decay process. The emitted particle carries −1e of charge and A is conserved. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries −1e of charge ,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,2,L2-BR5,,,False,False,False,False,False,True,single,True,0.0438232421875,True,False
266,L2-BR5-v03,A nucleus undergoes a decay process. A −1e particle is emitted; the daughter retains the same mass number. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A −1e particle is emitted; the daughter ret,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,3,L2-BR5,,,False,False,False,False,False,True,single,True,1.2464113235473633,True,True
267,L2-BR5-v04,"A nucleus undergoes a decay process. The particle released carries −1e of charge, and the nucleon count is unchanged. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The particle released carries −1e of charge,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,4,L2-BR5,,,False,False,False,False,False,True,single,True,0.8398571014404297,True,True
268,L2-BR5-v05,A nucleus undergoes a decay process. The emitted particle has charge −1e; no nucleons are gained or lost. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e; no nuc,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,5,L2-BR5,,,False,False,False,False,False,True,single,True,0.2089767456054687,True,False
269,L2-BR5-v06,"A nucleus undergoes a decay process. A singly negatively charged particle is emitted, and the mass number does not change. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A singly negatively charged particle is emi,2,relation_process,L2-BR5,L2-BR5,,"['emitted_charge_minus1', 'daughter_a_unchanged']",charge_plus_a_unchanged,,charge_plus_a_unchanged,beta,beta,alpha,beta_decay,easy,2,6,L2-BR5,,,False,False,False,False,False,True,single,True,-0.0386257171630859,False,False
270,L2-BR6-v01,"A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 greater than the parent, and an antineutrino is emitted. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The daughter nucleus has atomic number 1 gr,2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,1,L2-BR6,,,False,False,False,False,False,True,single,True,0.6124954223632812,True,True
271,L2-BR6-v02,"A nucleus undergoes a decay process. After the decay, Z increases by 1 and an antineutrino is produced. Is the decay type alpha or beta?","A nucleus undergoes a decay process. After the decay, Z increases by 1 and an an",2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,2,L2-BR6,,,False,False,False,False,False,True,single,True,0.5969276428222656,True,True
272,L2-BR6-v03,"A nucleus undergoes a decay process. The product nucleus has one more proton, and an antineutrino is released. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The product nucleus has one more proton, an",2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,3,L2-BR6,,,False,False,False,False,False,True,single,True,0.6520376205444336,True,True
273,L2-BR6-v04,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent; the decay also produces an antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter has Z+1 relative to the parent,2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,4,L2-BR6,,,False,False,False,False,False,True,single,True,1.2632293701171875,True,True
274,L2-BR6-v05,"A nucleus undergoes a decay process. Z increases by 1 in the daughter nucleus, accompanied by antineutrino emission. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Z increases by 1 in the daughter nucleus, a",2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,5,L2-BR6,,,False,False,False,False,False,True,single,True,1.080611228942871,True,True
275,L2-BR6-v06,"A nucleus undergoes a decay process. The daughter is one atomic number higher, and an antineutrino is emitted alongside the decay. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The daughter is one atomic number higher, a",2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,6,L2-BR6,,,False,False,False,False,False,True,single,True,0.8027534484863281,True,True
276,L2-BR6-v07,A nucleus undergoes a decay process. The nucleus gains one proton (Z+1) and releases an antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The nucleus gains one proton (Z+1) and rele,2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,7,L2-BR6,,,False,False,False,False,False,True,single,True,1.5872135162353516,True,True
277,L2-BR6-v08,A nucleus undergoes a decay process. The decay increases Z by 1 and emits an antineutrino. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay increases Z by 1 and emits an ant,2,relation_process,L2-BR6,L2-BR6,,"['daughter_z_plus1', 'antineutrino_emitted']",z_plus1_with_antineutrino,,z_plus1_with_antineutrino,beta,beta,alpha,beta_decay,medium,2,8,L2-BR6,,,False,False,False,False,False,True,single,True,1.039690017700195,True,True
278,L2-BR7-v01,"A nucleus undergoes a decay process. A neutron converts into a proton, and the daughter nucleus has atomic number 1 greater than the parent. Is the decay type alpha or beta?","A nucleus undergoes a decay process. A neutron converts into a proton, and the d",2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,1,L2-BR7,,,False,False,False,False,False,True,single,True,2.094916343688965,True,True
279,L2-BR7-v02,"A nucleus undergoes a decay process. A neutron transforms into a proton within the nucleus; as a result, Z increases by 1. Is the decay type alpha or beta?",A nucleus undergoes a decay process. A neutron transforms into a proton within t,2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,2,L2-BR7,,,False,False,False,False,False,True,single,True,3.089822769165039,True,True
280,L2-BR7-v03,A nucleus undergoes a decay process. The neutron-to-proton conversion leads to a daughter with one more proton than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The neutron-to-proton conversion leads to a,2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,3,L2-BR7,,,False,False,False,False,False,True,single,True,2.044817924499512,True,True
281,L2-BR7-v04,"A nucleus undergoes a decay process. One neutron becomes one proton, producing a daughter nucleus with Z+1. Is the decay type alpha or beta?","A nucleus undergoes a decay process. One neutron becomes one proton, producing a",2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,4,L2-BR7,,,False,False,False,False,False,True,single,True,2.340677261352539,True,True
282,L2-BR7-v05,A nucleus undergoes a decay process. The conversion of a neutron into a proton results in the daughter having one more proton. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The conversion of a neutron into a proton r,2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,5,L2-BR7,,,False,False,False,False,False,True,single,True,2.0494823455810547,True,True
283,L2-BR7-v06,A nucleus undergoes a decay process. A neutron-to-proton change raises Z by 1 in the daughter nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron-to-proton change raises Z by 1 in,2,relation_process,L2-BR7,L2-BR7,,['daughter_z_plus1'],n_to_p_plus_z_plus1,,n_to_p_plus_z_plus1,beta,beta,alpha,beta_decay,easy,2,6,L2-BR7,,,False,False,False,False,False,True,single,True,2.1782169342041016,True,True
