experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
patching,6,13,"[70603, 136136, 86889, 117585, 140003, 46123, 84047]",0.0,0.5625,0.5625,0.5625,56250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,7.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,14,"[28821, 41052, 54906, 66871, 111183]",0.0,-0.3125,-0.3125,0.3125,31250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,5.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,15,"[28822, 127839, 106898, 41361, 24958]",0.0,0.3125,0.3125,0.3125,31250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,5.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,16,"[80755, 88149]",0.0,0.0625,0.0625,0.0625,6250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,2.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,17,"[117109, 19808, 151157]",0.0,0.75,0.75,0.75,75000000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,3.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,18,"[67226, 36517, 151254, 74631, 162386, 152973]",0.0,0.375,0.375,0.375,37500000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,6.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,19,"[114972, 132248, 73008, 161546]",0.0,0.9375,0.9375,0.9375,93750000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,4.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,20,"[145235, 163381, 8203, 58760, 41532, 16317, 21564, 126524]",0.0,-0.8125,-0.8125,0.8125,81250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,8.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,21,"[45934, 27974, 148238, 105016, 107804]",0.0,-0.3125,-0.3125,0.3125,31250000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,5.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,22,"[78043, 41906, 116811, 156288, 144143]",0.0,-0.4375,-0.4375,0.4375,43750000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,5.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,23,"[83865, 156190, 67377, 40170, 99428, 156970, 87662, 6889, 70485, 61192]",0.0,-1.1875,-1.1875,1.1875,118750000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,10.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,24,"[60321, 157302, 145590, 35447]",0.0,-0.4375,-0.4375,0.4375,43750000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,4.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,6,25,"[15948, 19816]",0.0,-0.375,-0.375,0.375,37500000.0,False,graph,,True,,,,,"The antonym of ""new"" is","L'antonyme de ""nouveau"" est", old, vieux, nouveau,True,2.0,9.125,0.0,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,10,"[68612, 79430, 79308, 101190]",3.09375,3.65625,0.5625,0.5625,0.1818181812304866,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,4.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,11,"[148703, 77813, 33438, 22932, 86428, 59878]",3.09375,3.0,-0.09375,0.09375,0.0303030302050811,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,6.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,12,"[39488, 4447, 83869, 97987]",3.09375,2.5,-0.59375,0.59375,0.191919191298847,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,4.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,13,"[46123, 84047, 136136, 140003, 117585, 70603, 86889]",3.09375,2.96875,-0.125,0.125,0.0404040402734414,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,7.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,14,"[66871, 111183, 41052, 28821, 54906]",3.09375,2.6875,-0.40625,0.40625,0.1313131308886848,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,5.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,15,"[127839, 28822, 24958, 106898, 41361]",3.09375,2.9375,-0.15625,0.15625,0.0505050503418018,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,5.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,16,"[80755, 88149]",3.09375,3.71875,0.625,0.625,0.2020202013672074,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,2.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,17,"[117109, 19808, 151157]",3.09375,3.1875,0.09375,0.09375,0.0303030302050811,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,3.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,18,"[152973, 36517, 67226, 162386, 151254, 74631]",3.09375,3.25,0.15625,0.15625,0.0505050503418018,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,6.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,19,"[114972, 132248, 161546, 73008]",3.09375,3.40625,0.3125,0.3125,0.1010101006836037,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,4.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,20,"[8203, 145235, 21564, 126524, 16317, 41532, 163381, 58760]",3.09375,2.625,-0.46875,0.46875,0.1515151510254055,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,8.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,21,"[27974, 148238, 45934, 105016, 107804]",3.09375,2.9375,-0.15625,0.15625,0.0505050503418018,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,5.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,22,"[41906, 156288, 78043, 116811, 144143]",3.09375,3.125,0.03125,0.03125,0.0101010100683603,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,5.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,23,"[61192, 6889, 87662, 40170, 67377, 70485, 156970, 156190, 83865, 99428]",3.09375,1.28125,-1.8125,1.8125,0.5858585839649015,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,10.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,24,"[35447, 60321, 145590, 157302]",3.09375,3.25,0.15625,0.15625,0.0505050503418018,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,4.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,7,25,"[19816, 15948]",3.09375,1.6875,-1.40625,1.40625,0.4545454530762167,False,graph,,True,,,,,"The opposite of ""easy"" is","Le contraire de ""facile"" est", hard, difficile, facile,True,2.0,3.0625,3.09375,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,10,"[79430, 79308, 101190, 68612]",-5.03125,-5.25,-0.21875,0.21875,0.0434782607831488,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,4.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,11,"[22932, 148703, 77813, 33438, 59878, 86428]",-5.03125,-5.34375,-0.3125,0.3125,0.062111801118784,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,6.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,12,"[83869, 39488, 4447, 97987]",-5.03125,-5.0625,-0.03125,0.03125,0.0062111801118784,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,4.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,13,"[70603, 84047, 46123, 136136, 117585, 140003, 86889]",-5.03125,-5.4375,-0.40625,0.40625,0.0807453414544192,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,7.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,14,"[66871, 41052, 28821, 111183, 54906]",-5.03125,-4.90625,0.125,0.125,0.0248447204475136,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,5.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,15,"[41361, 106898, 24958, 127839, 28822]",-5.03125,-5.03125,0.0,0.0,0.0,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,5.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,16,"[80755, 88149]",-5.03125,-5.375,-0.34375,0.34375,0.0683229812306624,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,2.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,17,"[151157, 19808, 117109]",-5.03125,-5.25,-0.21875,0.21875,0.0434782607831488,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,3.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,18,"[152973, 36517, 162386, 67226, 74631, 151254]",-5.03125,-5.40625,-0.375,0.375,0.0745341613425408,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,6.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,19,"[73008, 114972, 132248, 161546]",-5.03125,-5.125,-0.09375,0.09375,0.0186335403356352,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,4.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,20,"[58760, 16317, 145235, 126524, 41532, 8203, 163381, 21564]",-5.03125,-5.40625,-0.375,0.375,0.0745341613425408,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,8.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,21,"[27974, 45934, 105016, 148238, 107804]",-5.03125,-4.125,0.90625,0.90625,0.1801242232444736,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,5.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,22,"[41906, 156288, 78043, 116811, 144143]",-5.03125,-4.15625,0.875,0.875,0.1739130431325952,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,5.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,23,"[61192, 6889, 40170, 70485, 67377, 156190, 99428, 87662, 83865, 156970]",-5.03125,-5.5,-0.46875,0.46875,0.093167701678176,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,10.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,24,"[35447, 60321, 145590, 157302]",-5.03125,-4.3125,0.71875,0.71875,0.1428571425732032,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,4.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,8,25,"[15948, 19816]",-5.03125,-5.59375,-0.5625,0.5625,0.1118012420138112,False,graph,,True,,,,,"""empty"" is the opposite of","""vide"" est le contraire de", full, plein, vide,True,2.0,2.5625,-5.03125,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,10,"[79308, 79430, 101190, 68612]",4.6875,4.9375,0.25,0.25,0.0533333332195555,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,4.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,11,"[33438, 148703, 22932, 77813, 59878, 86428]",4.6875,3.71875,-0.96875,0.96875,0.2066666662257777,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,6.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,12,"[39488, 83869, 97987, 4447]",4.6875,4.46875,-0.21875,0.21875,0.0466666665671111,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,4.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,13,"[70603, 46123, 84047, 140003, 117585, 136136, 86889]",4.6875,4.71875,0.03125,0.03125,0.0066666666524444,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,7.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,14,"[66871, 41052, 111183, 28821, 54906]",4.6875,4.875,0.1875,0.1875,0.0399999999146666,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,5.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,15,"[24958, 106898, 41361, 127839, 28822]",4.6875,4.53125,-0.15625,0.15625,0.0333333332622222,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,5.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,16,"[80755, 88149]",4.6875,3.59375,-1.09375,1.09375,0.2333333328355555,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,2.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,17,"[117109, 151157, 19808]",4.6875,4.25,-0.4375,0.4375,0.0933333331342222,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,3.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,18,"[152973, 67226, 162386, 36517, 74631, 151254]",4.6875,4.15625,-0.53125,0.53125,0.1133333330915555,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,6.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,19,"[114972, 73008, 132248, 161546]",4.6875,4.28125,-0.40625,0.40625,0.0866666664817777,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,4.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,20,"[145235, 41532, 16317, 58760, 126524, 8203, 163381, 21564]",4.6875,4.625,-0.0625,0.0625,0.0133333333048888,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,8.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,21,"[27974, 45934, 107804, 148238, 105016]",4.6875,4.375,-0.3125,0.3125,0.0666666665244444,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,5.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,22,"[156288, 41906, 78043, 116811, 144143]",4.6875,3.21875,-1.46875,1.46875,0.3133333326648889,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,5.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,23,"[61192, 83865, 40170, 6889, 70485, 99428, 67377, 156190, 87662, 156970]",4.6875,4.59375,-0.09375,0.09375,0.0199999999573333,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,10.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,24,"[60321, 145590, 35447, 157302]",4.6875,3.6875,-1.0,1.0,0.2133333328782222,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,4.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,9,25,"[15948, 19816]",4.6875,5.375,0.6875,0.6875,0.1466666663537777,False,graph,,True,,,,,"""high"" is the opposite of","""haut"" est le contraire de", low, bas, haut,True,2.0,6.75,4.6875,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,10,"[68612, 101190, 79308, 79430]",-4.40625,-4.03125,0.375,0.375,0.0851063827855741,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,4.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,11,"[86428, 33438, 22932, 59878, 148703, 77813]",-4.40625,-4.625,-0.21875,0.21875,0.0496453899582516,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,6.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,12,"[83869, 97987, 4447, 39488]",-4.40625,-4.5625,-0.15625,0.15625,0.0354609928273225,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,4.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,13,"[70603, 86889, 117585, 136136, 84047, 46123, 140003]",-4.40625,-4.1875,0.21875,0.21875,0.0496453899582516,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,7.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,14,"[41052, 66871, 54906, 28821, 111183]",-4.40625,-4.6875,-0.28125,0.28125,0.0638297870891806,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,5.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,15,"[28822, 41361, 106898, 24958, 127839]",-4.40625,-4.8125,-0.40625,0.40625,0.0921985813510386,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,5.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
patching,10,16,"[88149, 80755]",-4.40625,-4.875,-0.46875,0.46875,0.1063829784819677,False,graph,,True,,,,,"The antonym of ""empty"" is","L'antonyme de ""vide"" est", full, plein, vide,True,2.0,1.5625,-4.40625,unknown,unknown,-1.0,-1.0,,,,multilingual_antonym,train,4b,80,20260305-003715_multilingual_antonym_train_n80,2026-03-05T00:37:15.983412,True,True
