experiment_type,prompt_idx,layer,feature_indices,baseline_logit_diff,intervened_logit_diff,effect_size,abs_effect_size,relative_effect,sign_flipped,feature_source,skipped_reason,layer_has_graph_features,meta.prompt,meta.correct_token,meta.incorrect_token,meta.mode,meta.source_prompt,meta.target_prompt,meta.source_correct,meta.target_correct,meta.target_incorrect,meta.selected_by_diff,meta.candidate_pool_size,meta.source_margin,meta.target_margin,meta.source_number,meta.target_number,meta.source_orig_idx,meta.target_orig_idx,meta.behaviour,meta.coefficient,meta.n_features,behaviour,split,model_size,graph_n_prompts,run_id,prep_timestamp,in_common_prompt_set,in_common_layer_set
patching,11,25,"[27813, 70077, 51608, 121673, 60934]",6.875,7.375,0.5,0.5,0.0727272726214876,False,graph,,True,,,,,"The antonym of ""fast"" is","""fast"" is the opposite of", slow, slow, fast,True,5.0,6.375,6.875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,10,"[148569, 59805, 25281, 15096]",7.375,8.75,1.375,1.375,0.1864406777133007,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,4.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,11,"[59878, 148703, 46537, 36396, 107914]",7.375,7.40625,0.03125,0.03125,0.0042372881298477,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,5.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,12,"[40178, 71563, 4447, 39488, 68142]",7.375,7.46875,0.09375,0.09375,0.0127118643895432,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,5.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,13,"[145452, 74172, 72758, 54591, 132137]",7.375,6.84375,-0.53125,0.53125,0.0720338982074116,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,5.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,14,"[57525, 114892, 111183, 3216, 59886]",7.375,7.78125,0.40625,0.40625,0.0550847456880206,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,7.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,15,"[24958, 28063, 16555]",7.375,7.375,0.0,0.0,0.0,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,3.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,16,"[88149, 101500]",7.375,7.53125,0.15625,0.15625,0.0211864406492387,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,2.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,17,"[11599, 108538, 124447]",7.375,8.0,0.625,0.625,0.0847457625969549,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,3.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,18,"[36517, 149556, 106139, 152305]",7.375,7.15625,-0.21875,0.21875,0.0296610169089342,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,4.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,19,"[135640, 124778, 107296, 135988, 34170]",7.375,7.46875,0.09375,0.09375,0.0127118643895432,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,6.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,20,"[89742, 97102, 145235, 8575, 110274]",7.375,7.625,0.25,0.25,0.0338983050387819,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,7.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,21,"[45934, 75521]",7.375,6.65625,-0.71875,0.71875,0.0974576269864981,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,2.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,22,"[41906, 55083]",7.375,7.3125,-0.0625,0.0625,0.0084745762596954,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,2.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,23,"[40170, 147910, 83865, 21775, 156970]",7.375,7.21875,-0.15625,0.15625,0.0211864406492387,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,5.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,24,"[35447, 20391, 49489, 34943, 105042]",7.375,7.28125,-0.09375,0.09375,0.0127118643895432,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,7.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,12,25,"[121673, 27813, 70077, 60934, 51608]",7.375,7.40625,0.03125,0.03125,0.0042372881298477,False,graph,,True,,,,,"""open"" is the opposite of","""high"" is the antonym of", closed, low, high,True,5.0,8.125,7.375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,10,"[59805, 148569, 25281, 15096]",5.21875,6.75,1.53125,1.53125,0.2934131730904658,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,4.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,11,"[148703, 36396, 59878, 107914, 46537]",5.21875,4.59375,-0.625,0.625,0.119760478812435,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,5.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,12,"[68142, 40178, 4447, 71563, 39488]",5.21875,2.15625,-3.0625,3.0625,0.5868263461809315,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,5.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,13,"[74172, 72758, 145452, 54591, 132137]",5.21875,5.28125,0.0625,0.0625,0.0119760478812435,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,5.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,14,"[147543, 57525, 114892, 3216, 111183]",5.21875,4.03125,-1.1875,1.1875,0.2275449097436265,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,7.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,15,"[28063, 24958, 16555]",5.21875,5.1875,-0.03125,0.03125,0.0059880239406217,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,3.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,16,"[101500, 88149]",5.21875,5.09375,-0.125,0.125,0.023952095762487,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,2.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,17,"[108538, 124447, 11599]",5.21875,6.1875,0.96875,0.96875,0.1856287421592742,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,3.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,18,"[149556, 36517, 152305, 106139]",5.21875,6.0,0.78125,0.78125,0.1497005985155437,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,4.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,19,"[16966, 135988, 34170, 135640, 107296]",5.21875,6.1875,0.96875,0.96875,0.1856287421592742,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,6.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,20,"[89742, 110274, 55271, 8575, 145235]",5.21875,3.15625,-2.0625,2.0625,0.3952095800810355,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,7.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,21,"[45934, 75521]",5.21875,5.25,0.03125,0.03125,0.0059880239406217,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,2.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,22,"[41906, 55083]",5.21875,5.03125,-0.1875,0.1875,0.0359281436437305,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,2.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,23,"[40170, 83865, 147910, 21775, 156970]",5.21875,4.5625,-0.65625,0.65625,0.1257485027530567,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,5.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,24,"[35447, 106340, 133094, 105042, 20391]",5.21875,5.96875,0.75,0.75,0.143712574574922,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,7.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,13,25,"[70077, 27813, 51608, 121673, 60934]",5.21875,3.828125,-1.390625,1.390625,0.2664670653576679,False,graph,,True,,,,,"""open"" is the opposite of","The opposite of ""long"" is", closed, short, long,True,5.0,8.125,5.21875,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,10,"[59805, 25281, 148569, 15096]",7.84375,8.4375,0.59375,0.59375,0.075697211058872,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,4.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,11,"[148703, 36396, 59878, 46537, 107914]",7.84375,6.5,-1.34375,1.34375,0.1713147408174473,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,5.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,12,"[68142, 39488, 71563, 4447, 40178]",7.84375,6.5,-1.34375,1.34375,0.1713147408174473,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,5.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,13,"[54591, 74172, 72758, 145452, 132137]",7.84375,7.46875,-0.375,0.375,0.0478087648792876,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,5.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,14,"[3216, 147543, 106824, 111183, 57525]",7.84375,7.25,-0.59375,0.59375,0.075697211058872,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,7.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,15,"[24958, 28063, 16555]",7.84375,9.125,1.28125,1.28125,0.163346613337566,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,3.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,16,"[88149, 101500]",7.84375,8.0,0.15625,0.15625,0.0199203186997031,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,2.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,17,"[124447, 11599, 108538]",7.84375,7.90625,0.0625,0.0625,0.0079681274798812,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,3.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,18,"[149556, 106139, 36517, 152305]",7.84375,8.0,0.15625,0.15625,0.0199203186997031,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,4.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,19,"[107296, 135640, 135988, 16966, 34170]",7.84375,7.15625,-0.6875,0.6875,0.0876494022786939,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,6.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,20,"[89742, 145235, 110274, 55271, 97102]",7.84375,7.3125,-0.53125,0.53125,0.0677290835789908,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,7.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,21,"[45934, 75521]",7.84375,7.8125,-0.03125,0.03125,0.0039840637399406,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,2.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,22,"[41906, 55083]",7.84375,6.75,-1.09375,1.09375,0.1394422308979222,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,2.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,23,"[40170, 156970, 147910, 21775, 83865]",7.84375,6.53125,-1.3125,1.3125,0.1673306770775067,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,5.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,24,"[35447, 133094, 20391, 106340, 34943]",7.84375,6.1875,-1.65625,1.65625,0.2111553782168537,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,7.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,14,25,"[121673, 51608, 70077, 60934, 27813]",7.84375,6.59375,-1.25,1.25,0.1593625495976254,False,graph,,True,,,,,"The antonym of ""cheap"" is","The opposite of ""cheap"" is", expensive, expensive, cheap,True,5.0,9.125,7.84375,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,10,"[59805, 25281, 148569, 15096]",1.5625,0.0625,-1.5,1.5,0.959999993856,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,4.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,11,"[148703, 46537, 107914, 59878, 36396]",1.5625,2.3125,0.75,0.75,0.479999996928,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,5.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,12,"[4447, 40178, 39488, 71563, 68142]",1.5625,-1.625,-3.1875,3.1875,2.039999986944,True,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,5.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,13,"[72758, 54591, 145452, 74172, 132137]",1.5625,0.8125,-0.75,0.75,0.479999996928,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,5.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,14,"[114892, 57525, 106824, 111183, 59886]",1.5625,2.25,0.6875,0.6875,0.439999997184,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,7.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,15,"[28063, 24958, 16555]",1.5625,1.875,0.3125,0.3125,0.19999999872,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,3.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,16,"[101500, 88149]",1.5625,1.625,0.0625,0.0625,0.039999999744,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,2.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,17,"[108538, 124447, 11599]",1.5625,5.53125,3.96875,3.96875,2.5399999837440004,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,3.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,18,"[36517, 106139, 149556, 152305]",1.5625,3.75,2.1875,2.1875,1.39999999104,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,4.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,19,"[107296, 34170, 135988, 124778, 135640]",1.5625,3.1875,1.625,1.625,1.039999993344,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,6.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,20,"[145235, 89742, 55271, 110274, 8575]",1.5625,-1.0,-2.5625,2.5625,1.639999989504,True,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,7.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,21,"[45934, 75521]",1.5625,3.1875,1.625,1.625,1.039999993344,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,2.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,22,"[41906, 55083]",1.5625,-0.4375,-2.0,2.0,1.279999991808,True,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,2.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,23,"[40170, 83865, 147910, 21775, 156970]",1.5625,-2.375,-3.9375,3.9375,2.519999983872,True,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,5.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,24,"[106340, 133094, 20391, 34943, 49489]",1.5625,0.5625,-1.0,1.0,0.639999995904,False,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,7.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,15,25,"[121673, 70077, 27813, 51608, 60934]",1.5625,-1.25,-2.8125,2.8125,1.7999999884800002,True,graph,,True,,,,,"""open"" is the opposite of","The antonym of ""empty"" is", closed, full, empty,True,5.0,8.125,1.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,10,"[59805, 25281, 15096, 148569]",3.5625,4.625,1.0625,1.0625,0.298245613197907,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,4.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,11,"[148703, 59878, 36396, 46537, 107914]",3.5625,2.8125,-0.75,0.75,0.2105263151985226,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,5.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,12,"[40178, 4447, 68142, 71563, 39488]",3.5625,2.5,-1.0625,1.0625,0.298245613197907,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,5.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,13,"[72758, 74172, 145452, 54591, 132137]",3.5625,3.4375,-0.125,0.125,0.0350877191997537,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,5.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,14,"[114892, 3216, 147543, 111183, 57525]",3.5625,3.125,-0.4375,0.4375,0.1228070171991382,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,7.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,15,"[28063, 24958, 16555]",3.5625,3.5625,0.0,0.0,0.0,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,3.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,16,"[88149, 101500]",3.5625,3.53125,-0.03125,0.03125,0.0087719297999384,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,2.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
patching,16,17,"[124447, 11599, 108538]",3.5625,4.40625,0.84375,0.84375,0.2368421045983379,False,graph,,True,,,,,"""early"" is the opposite of","The opposite of ""early"" is", late, late, early,True,3.0,6.0,3.5625,unknown,unknown,-1.0,-1.0,,,,antonym_operation,train,4b,80,20260302-211821_antonym_operation_train_n80,2026-03-02T21:18:21.524004,True,True
